NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
PALMEIRA DOS ÍNDIOS,AL,2370,471.8451898734178,494.66797468354434,491.74814345991564,493.83573839662444,602.2869198312236,510.87679324894515,1.370616883116883
PALMEIRÓPOLIS,TO,272,455.89375,485.19889705882355,479.52904411764706,467.13786764705884,549.4852941176471,487.44897058823534,1.4657980456026058
PALMITOS,SC,427,504.0531615925059,531.1807962529274,525.4292740046839,543.515925058548,620.9367681498829,545.0231850117095,3.462162162162162
PALOTINA,PR,517,503.97408123791104,526.8611218568666,523.7437137330754,554.1410058027079,610.9864603481625,543.9412765957447,3.538269550748752
PANAMBI,RS,633,511.83538704581355,537.0992101105845,528.5805687203791,561.9429699842023,627.0142180094787,553.2944707740916,3.6558265582655824
PANELAS,PE,638,468.35752351097176,498.89294670846397,499.555329153605,503.7255485893417,643.0407523510971,522.7144200626959,1.0956703910614525
PARACAMBI,RJ,626,493.7158146964856,528.1870607028753,523.7995207667732,528.7987220447284,618.9137380191693,538.6829712460063,2.152014652014652
PARACATU,MG,1017,505.91209439528023,532.320157325467,524.974237954769,544.0260570304819,659.0757128810226,553.2616519174042,3.1444353518821604
PARACURU,CE,824,469.5110436893204,493.1628640776699,499.4353155339806,504.44635922330093,579.1504854368932,509.141213592233,1.4004400440044005
PARAGOMINAS,PA,1859,473.48864981172676,504.2548682087144,497.0562130177515,497.58789671866595,621.0866057019903,518.6948466917697,2.0644712430426715
PARAGUAÇU PAULISTA,SP,514,498.2918287937743,533.00953307393,524.9079766536966,549.3449416342412,628.4435797665369,546.7995719844358,2.5814940577249574
PARAIPABA,CE,809,470.2060568603214,494.3477132262052,488.5826946847961,509.98491965389366,573.8195302843017,507.3881829419036,1.232746955345061
PARAMBU,CE,502,452.66115537848606,478.87669322709166,477.04820717131474,469.2089641434263,503.9043824701195,476.3398804780876,1.0648312611012434
PARAMIRIM,BA,1011,474.1818991097923,503.2865479723047,488.8658753709199,499.83214638971316,627.2601384767557,518.6853214638971,1.3090717299578059
PARANAGUÁ,PR,1704,485.77857981220654,521.2584507042253,520.5507629107981,520.8517605633803,589.6948356807512,527.6268779342722,2.9116583822864888
PARANATINGA,MT,213,479.6530516431925,505.0643192488263,499.80892018779343,508.90845070422534,579.8122065727699,514.6493896713615,2.632758620689655
PARANAVAÍ,PR,1302,499.8054531490015,528.2619815668203,523.8222734254992,538.500153609831,614.3010752688172,540.9381874039939,2.904342723004695
PARANAÍBA,MS,535,491.3368224299066,515.9826168224299,512.5084112149533,520.2392523364485,601.5700934579439,528.3274392523365,2.504325259515571
PARAOPEBA,MG,384,508.79843750000003,532.2351562499999,524.7059895833333,542.6708333333333,625.3125,546.7445833333334,2.327330508474576
PARATINGA,BA,373,443.16005361930297,475.43056300268097,468.9605898123324,456.51501340482577,575.4423592493298,483.90171581769437,1.145780051150895
PARATY,RJ,570,516.6078947368421,550.1505263157894,537.7791228070175,562.880350877193,639.2982456140351,561.3432280701754,3.2353801169590644
PARAUAPEBAS,PA,4152,478.51546242774566,507.9758911368015,503.3433526011561,503.00520231213875,606.1657032755298,519.8011223506744,2.5122722914669224
PARAÍBA DO SUL,RJ,442,485.41719457013573,524.0056561085972,518.0608597285068,522.3665158371041,626.9230769230769,535.3546606334842,2.230410447761194
PARAÍSO DO TOCANTINS,TO,946,482.7785412262156,508.5157505285413,504.8215644820296,517.0780126849894,611.3319238900634,524.9051585623679,2.502700270027003
PARELHAS,RN,1100,485.21445454545454,515.2925454545455,510.0977272727273,522.036,629.4545454545455,532.4190545454546,1.6570212765957446
PARINTINS,AM,2189,455.51128369118317,483.4749200548196,477.25052535404296,452.87377798081314,513.3576975788031,476.4936409319324,1.0812451562903642
PARIPIRANGA,BA,1039,469.48229066410005,501.0192492781521,490.8924927815207,492.1844080846968,618.1135707410972,514.3384023099134,1.091826923076923
PARNAMIRIM,RN,4347,499.0947780078215,533.0515297906602,525.3715665976536,533.006119162641,620.6855302507477,542.2419047619047,2.2948860478043356
PARNARAMA,MA,681,430.332892804699,458.00264317180614,458.3782672540381,434.2261380323054,552.6872246696036,466.7254331864904,1.0416666666666667
PARNAÍBA,PI,5742,483.4991814698711,507.54245907349355,506.2557645419715,507.3090560780216,628.4813653779171,526.6175653082549,1.621688977499288
PAROBÉ,RS,391,488.1925831202046,530.0547314578005,529.409462915601,523.8194373401534,601.1253196930946,534.5203069053708,2.685515873015873
PARÁ DE MINAS,MG,1410,520.7359574468085,550.4916312056737,535.9943262411348,586.2304255319149,695.9432624113475,577.8791205673758,3.0093708165997324
PASSIRA,PE,957,470.0775339602926,491.5485893416928,490.4431556948798,501.51243469174506,569.7596656217346,504.668275862069,1.1176808266360505
PASSO FUNDO,RS,2489,519.6909200482121,548.8265568501406,543.0989152269988,574.0423463238247,671.096826034552,571.3511128967457,3.718530823181986
PASSOS,MG,2146,506.20731593662623,539.2338303821062,530.7817800559179,564.8204566635601,671.1556383970177,562.4398042870456,3.12274290627687
PATO BRANCO,PR,1459,507.3162440027416,547.3524331734064,539.4550376970528,569.0559287183002,648.4441398217957,562.3247566826594,3.755844155844156
PATOS,PB,4208,485.25798479087456,507.446102661597,503.94976235741444,519.9048716730039,625.365969581749,528.3849382129279,1.5523025630339653
PATOS DE MINAS,MG,2511,527.5119474313022,554.6617682198328,542.4663480684986,589.5120669056153,706.9932297889287,584.2290720828355,3.225722311396469
PATROCÍNIO,MG,1226,507.0782218597064,539.8155791190865,530.4039967373573,563.5415171288744,679.2332789559543,564.0145187601956,3.0035101404056164
PATU,RN,1541,462.3784555483452,482.96099935107077,480.99740428293313,478.74425697598963,600.3114860480208,501.07852044127196,1.219368811881188
PAU DOS FERROS,RN,2791,482.2202794697241,508.629881762809,504.4697599426729,509.16750268720887,621.1250447868148,525.1224937298459,1.518407960199005
PAUDALHO,PE,710,477.9204225352113,502.5660563380282,502.96352112676055,502.15225352112674,589.6056338028169,515.0415774647888,1.4348762109795479
PAUINI,AM,62,443.0548387096774,457.7096774193548,476.73225806451615,455.26612903225805,519.3548387096774,470.4235483870968,1.3451612903225807
PAULISTA,PE,5286,487.54124101399924,517.3231176693151,516.5981082103671,519.9634317063943,614.0257283390087,531.0903253878168,1.719417617793386
PAULISTANA,PI,1066,457.075234521576,475.51153846153846,472.01557223264535,487.5908067542214,622.6829268292682,502.9752157598499,1.2913907284768211
PAULO AFONSO,BA,2499,488.5978791516607,517.7843137254902,513.6018007202881,517.3257302921169,636.2785114045619,534.7176470588236,1.8577279202279202
PAULÍNIA,SP,1236,534.6822006472491,561.1491909385113,550.5980582524271,597.6470873786408,660.5177993527508,580.9188673139158,4.989171023151606
PAÇO DO LUMIAR,MA,2926,470.4532125768968,501.5374914559125,497.21582365003417,480.3654818865345,583.8072453861928,506.6758509911142,1.464719565779271
PEDERNEIRAS,SP,345,523.7910144927536,544.0930434782609,540.484347826087,588.1933333333334,658.6086956521739,571.0340869565218,3.5560109289617485
PEDRA BRANCA,CE,624,464.09054487179486,489.6338141025641,490.3639423076923,488.1092948717949,542.1794871794872,494.87541666666664,1.1294583883751652
PEDRA PRETA,MT,199,492.38241206030153,507.1412060301508,502.3798994974875,499.6336683417086,569.9497487437186,514.2973869346733,2.6724137931034484
PEDREIRA,SP,257,510.4863813229572,539.6416342412451,541.6692607003891,575.58093385214,640.7782101167315,561.6312840466926,3.1257225433526012
PEDREIRAS,MA,1503,466.7035262807718,490.16566866267465,488.0646041250832,487.99846972721224,615.2095808383234,509.62836992681304,1.4047772756617172
PEDRO AFONSO,TO,301,432.7029900332226,472.5986710963455,474.93521594684387,443.2916943521594,527.3089700996678,470.16750830564786,1.7872340425531914
PEDRO CANÁRIO,ES,268,476.7055970149254,494.89925373134326,496.8529850746269,507.62201492537315,618.2089552238806,518.8577611940298,1.7342342342342343
PEDRO II,PI,900,475.9537777777778,498.18055555555554,493.0177777777778,487.6284444444444,612.8444444444444,513.525,1.1539245667686036
PEDRO LEOPOLDO,MG,657,518.3992389649924,555.0036529680366,544.044901065449,576.5660578386606,661.917808219178,571.1863318112634,3.3369987063389392
PEIXE,TO,85,452.49411764705883,474.68117647058824,477.6294117647059,453.60705882352937,542.3529411764706,480.1529411764706,2.3097826086956523
PEIXOTO DE AZEVEDO,MT,249,488.9373493975903,510.06546184738954,504.4646586345381,506.4164658634538,566.425702811245,515.2619277108433,3.034340659340659
PELOTAS,RS,6640,510.02171686746993,539.1257379518072,534.8770180722892,549.2692018072289,616.5602409638554,549.9707831325302,2.760773130544994
PENALVA,MA,307,438.0097719869707,463.642996742671,457.657654723127,447.3439739413681,512.7687296416938,463.8846254071661,0.9808558558558559
PENEDO,AL,1497,460.76199064796253,483.52244488977954,479.25003340013365,473.7159652638611,536.8336673346694,486.81682030728126,1.334593572778828
PENTECOSTE,CE,985,467.4021319796954,494.48883248730965,495.249847715736,502.474923857868,579.1269035532995,507.74852791878175,1.187375745526839
PENÁPOLIS,SP,673,522.7906389301634,546.9298662704309,538.1380386329866,583.472808320951,670.1634472511145,572.2989598811293,3.0721649484536084
PEREIRA BARRETO,SP,291,503.7759450171821,525.8931271477663,530.3859106529209,555.3604810996563,610.3780068728522,545.1586941580756,2.697132616487455
PERUÍBE,SP,790,499.4453164556962,533.5813924050633,529.1069620253164,546.750253164557,589.0886075949367,539.5945063291139,2.4749303621169916
PESQUEIRA,PE,1465,478.4884641638225,502.61658703071674,503.19365187713305,514.2528327645051,588.1501706484642,517.3403412969284,1.3189407023603914
PETROLINA,PE,8308,498.2817886374579,527.7046701974001,521.1049109292248,545.9618199325951,631.2421762156957,544.8590731824746,2.2301112461437786
PETROLÂNDIA,PE,1084,463.4690036900369,488.9993542435425,493.84880073800736,496.35129151291517,585.1291512915129,505.559520295203,1.33671875
PETRÓPOLIS,RJ,3164,514.2175410872313,550.2872629582806,539.5333754740834,565.8169405815423,669.1150442477876,567.794032869785,3.260487144790257
PIANCÓ,PB,650,466.8943076923077,487.44369230769234,479.40923076923076,495.31323076923076,657.6307692307693,517.3382461538462,1.138544891640867
PICOS,PI,5273,473.29891902143,495.3957709084013,491.0329793286554,502.91909728807127,630.2446425184904,518.5782818130097,1.4311102618001146
PICUÍ,PB,971,475.01410916580846,497.6871266735325,493.72327497425334,495.7043254376931,584.3872296601442,509.30321318228636,1.2235401459854014
PIEDADE,SP,487,512.0135523613964,549.5570841889116,544.1110882956879,565.8359342915811,629.0759753593429,560.1187268993839,2.823675496688742
PILAR,AL,800,462.601,490.325375,485.64262499999995,475.49175,568.6,496.53215,1.4200854700854701
PILAR DO SUL,SP,275,502.1167272727273,547.0843636363637,537.6334545454546,564.7632727272727,613.0181818181818,552.9232,3.1009316770186337
PILÃO ARCADO,BA,239,463.49205020920505,487.9439330543933,481.734309623431,478.85062761506276,602.928870292887,502.9899581589958,1.3018867924528301
PIMENTA BUENO,RO,495,483.50929292929294,504.6553535353535,497.5458585858586,502.8963636363637,580.8888888888889,513.8991515151516,2.433613445378151
PINDAMONHANGABA,SP,1299,517.960585065435,549.8773672055427,543.5520400307929,587.7278675904541,659.9230177059277,571.8081755196305,3.374310239117106
PINDARÉ-MIRIM,MA,397,456.75541561712845,484.5350125944584,479.5108312342569,463.7100755667506,594.6095717884131,495.8241813602015,1.320825515947467
PINDOBAÇU,BA,437,459.66224256292907,488.1938215102975,482.5164759725401,466.48192219679635,560.091533180778,491.3891990846681,1.0975609756097562
PINDORETAMA,CE,487,458.0316221765914,487.1498973305955,487.40985626283367,480.67002053388086,588.993839835729,500.45104722792604,1.1506129597197898
PINHAIS,PR,1538,506.7623537061118,540.9610533159948,537.7310793237972,541.6663849154746,599.2717815344604,545.2785305591677,3.0786402841197362
PINHEIRO,MA,2392,460.69966555183953,491.1104096989967,486.30255016722407,468.3905518394649,576.438127090301,496.58826086956526,1.3286652835408022
PINHEIROS,ES,306,474.7803921568627,515.5565359477124,507.99869281045756,505.65,623.0065359477125,525.398431372549,2.020408163265306
PINHÃO,PR,248,475.8213709677419,528.5004032258065,521.4346774193549,499.90201612903223,582.1774193548387,521.5671774193548,2.1750741839762613
PIO IX,PI,426,465.68169014084503,494.9852112676057,490.18239436619723,485.5072769953052,622.8169014084507,511.8346948356808,0.9736842105263158
PIO XII,MA,480,450.6510416666667,470.45958333333334,468.708125,450.721875,533.3333333333334,474.7747916666666,1.1442125237191652
PIRACANJUBA,GO,668,493.0314371257485,514.1809880239522,510.67140718562877,528.164371257485,611.7664670658683,531.5629341317365,2.53228021978022
PIRACICABA,SP,4684,527.7007472245944,557.9142399658411,549.7414175918018,590.8288215200683,659.940222032451,577.2250896669514,4.181429681429681
PIRACURUCA,PI,1030,464.9083495145631,490.87601941747573,487.2019417475728,498.75621359223305,615.2038834951456,511.38928155339806,0.9525386313465783
PIRAJU,SP,710,501.299014084507,539.2312676056338,534.9043661971831,557.7432394366198,615.4366197183099,549.7229014084508,2.9304123711340204
PIRAJUÍ,SP,244,499.2508196721311,530.3987704918032,523.5467213114754,543.8676229508197,624.5081967213115,544.3144262295082,2.7023026315789473
PIRANGA,MG,374,493.49812834224593,527.4302139037433,513.2545454545455,546.1807486631017,664.0106951871658,548.8748663101603,1.7918781725888324
PIRAPORA,MG,1090,496.81009174311924,522.8683486238532,517.1489908256881,527.6242201834863,611.9266055045872,535.2756513761468,2.390007457121551
PIRAQUARA,PR,756,479.9222222222222,525.2529100529101,523.3392857142857,507.70992063492065,560.3968253968254,519.3242328042328,2.6532033426183843
PIRASSUNUNGA,SP,1174,529.0612436115844,553.6813458262351,545.0851788756388,594.9004258943781,671.6524701873935,578.8761328790459,3.7465201465201465
PIRATINI,RS,219,487.6689497716895,512.6753424657534,519.265296803653,506.327397260274,598.9041095890411,524.9682191780822,1.811864406779661
PIRENÓPOLIS,GO,503,478.5568588469185,509.26302186878723,505.2910536779324,506.5709741550696,620.9145129224652,524.1192842942346,2.050080775444265
PIRES DO RIO,GO,741,495.404318488529,518.4643724696356,515.6534412955466,528.6035087719298,645.3441295546559,540.6939541160593,2.4780927835051547
PIRIPIRI,PI,1743,474.61790017211706,500.10981067125647,494.3921399885255,494.30137693631673,634.8709122203098,519.6584279977051,1.296539066596749
PITANGA,PR,783,485.6665389527459,512.8022988505747,509.6750957854406,514.6320561941252,571.9540229885057,518.9460025542784,2.5044198895027625
PITANGUEIRAS,SP,285,491.0712280701754,527.018947368421,521.6147368421053,528.9856140350877,618.7368421052631,537.4854736842104,2.5490463215258856
PITANGUI,MG,339,507.18230088495574,533.8604719764012,529.2952802359882,561.2799410029498,667.0206489675517,559.7277286135693,2.5448717948717947
PIUMHI,MG,719,508.87009735744084,537.6312934631433,528.705702364395,574.169819193324,658.6648122392212,561.6083449235049,2.911676646706587
PLANALTINA,GO,1139,473.359964881475,502.0332748024583,500.4280948200175,493.3349429323968,547.4100087796313,503.3132572431958,1.7441675503711558
PLÁCIDO DE CASTRO,AC,156,451.4589743589744,481.6942307692308,489.7923076923077,463.8743589743589,545.7692307692307,486.51782051282055,1.7361111111111112
POCINHOS,PB,388,481.570618556701,503.72345360824744,500.06855670103096,491.9865979381443,604.6907216494845,516.4079896907217,1.1799163179916319
POCONÉ,MT,240,448.71666666666664,466.74666666666667,466.3258333333333,451.60999999999996,497.8333333333333,466.2465,1.7886297376093294
POJUCA,BA,668,482.6655688622754,511.6437125748503,504.65673652694613,504.46392215568864,600.2994011976048,520.7458682634731,1.5562293274531422
POMBAL,PB,1571,479.6811584977721,504.2015276893698,499.2,506.8564608529599,634.7549331635901,524.9388160407384,1.2496969696969698
POMPÉU,MG,268,497.8138059701493,526.1044776119403,519.7716417910448,546.2305970149254,717.3880597014926,561.4617164179106,2.055732484076433
PONTA DE PEDRAS,PA,441,456.9884353741497,480.5920634920635,476.94195011337865,452.6845804988662,495.19274376417235,472.47995464852613,1.0546492659053834
PONTA GROSSA,PR,3788,506.45406546990495,543.9200369588174,536.1285374868004,543.3498416050686,591.5153115100317,544.2735586061245,3.2864485981308413
PONTA PORÃ,MS,1232,481.1724025974026,513.547077922078,510.9413149350649,503.6984577922078,557.7597402597403,513.4237987012987,2.3451071221771858
PONTAL,SP,382,494.0,526.1117801047121,522.2651832460733,524.4410994764398,614.3455497382199,536.232722513089,2.6109756097560974
PONTE NOVA,MG,1750,503.49988571428577,534.684,524.8150857142857,550.0735428571428,650.6628571428571,552.7470742857142,2.302018260451706
