MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,RENDA_FAMILIAR_SM_MEDIA
PRAINHA,PA,215,439.2986046511628,445.8325581395349,458.95023255813953,435.34232558139536,506.4186046511628,457.1684651162791,0.630801687763713
PRESIDENTE DUTRA,BA,1093,455.74190301921317,472.0461116193962,492.3187557182068,467.26422689844463,564.8673376029277,490.44766697163766,0.8293197616683218
PRESIDENTE EPITÁCIO,SP,471,492.43460721868365,517.5944798301487,537.5900212314225,522.6225053078557,571.0828025477707,528.2648832271763,1.6284378437843785
PRESIDENTE FIGUEIREDO,AM,317,469.82618296529967,487.2384858044164,491.289905362776,468.8958990536278,543.1545741324921,492.08100946372235,0.9862466725820763
PRESIDENTE MÉDICI,RO,311,478.44758842443736,496.83118971061094,509.9836012861736,491.6881028938907,538.0064308681672,502.9913826366559,1.3880057803468209
PRESIDENTE PRUDENTE,SP,4686,496.05648740930434,518.874541186513,537.4852326077678,532.3013657703799,586.7434912505335,534.2922236448998,1.84365096710742
PRESIDENTE TANCREDO NEVES,BA,356,461.64634831460677,481.73117977528085,499.7901685393258,475.24859550561797,543.7640449438202,492.4360674157303,0.8062297734627831
PRESIDENTE VENCESLAU,SP,503,494.60815109343935,522.4910536779324,538.5021868787276,532.044731610338,591.3320079522863,535.7956262425447,1.9069459172852599
PRIMAVERA DO LESTE,MT,742,492.88086253369266,518.4974393530997,525.4645552560647,519.038948787062,576.0646900269542,526.3892991913747,1.8510315533980584
PRINCESA ISABEL,PB,640,474.85765625000005,492.32203124999995,508.66421875,509.06843749999996,592.71875,515.52621875,0.8487318840579711
PROMISSÃO,SP,328,499.140243902439,522.6792682926829,540.3067073170732,527.4134146341463,574.0853658536586,532.725,1.871299342105263
PROPRIÁ,SE,1432,460.8516061452514,473.4404329608938,489.3335195530726,469.3583100558659,568.1843575418994,492.2336452513966,0.8501365054602185
PRUDENTÓPOLIS,PR,451,496.10177383592014,519.8490022172949,523.7623059866962,525.0889135254989,551.4412416851442,523.2486474501109,1.64
QUARAÍ,RS,172,478.52151162790693,513.4773255813953,533.8941860465117,512.7709302325582,580.4651162790698,523.8258139534885,1.6800314465408805
QUATRO BARRAS,PR,259,504.142471042471,540.8907335907336,550.8301158301158,546.6841698841699,580.6177606177606,544.6330501930503,2.267195767195767
QUEDAS DO IGUAÇU,PR,271,489.2859778597786,522.9937269372693,524.170848708487,525.4044280442805,558.450184501845,524.0610332103321,1.7323473282442747
QUEIMADAS,PB,1037,464.59961427193826,485.3317261330762,497.6287367405979,479.74127290260367,565.7666345226615,498.61359691417556,0.861996863565081
QUEIMADOS,RJ,1567,472.63663050414806,496.560370134014,519.3200382897256,488.6518825781749,558.2514358647096,507.0840714741545,1.2720064290178552
QUERÊNCIA,MT,206,469.96990291262136,492.4990291262136,502.50728155339806,481.6058252427185,544.5631067961165,498.22902912621356,1.728483606557377
QUILOMBO,SC,198,480.57828282828285,500.46515151515155,508.00404040404044,500.10303030303027,540.6060606060606,505.95131313131316,2.176595744680851
QUIRINÓPOLIS,GO,655,483.39114503816796,500.7331297709924,520.6767938931298,506.43847328244277,582.4732824427481,518.7425648854962,1.6287460567823344
QUISSAMÃ,RJ,328,487.16249999999997,509.8685975609756,525.9570121951219,516.2844512195121,592.8658536585366,526.4276829268292,1.6947826086956521
QUITERIANÓPOLIS,CE,308,447.1665584415584,473.3123376623377,488.6753246753247,480.7493506493506,535.5194805194806,485.0846103896104,0.6643356643356644
QUIXADÁ,CE,1407,475.83134328358204,496.0153518123667,512.4096659559347,499.6933191186923,578.5927505330491,512.5084861407249,0.8523828586842485
QUIXERAMOBIM,CE,1119,468.6759606791779,495.4468275245755,513.2174262734585,506.90178731009826,580.1608579088472,512.8805719392315,0.8485758789497108
RANCHARIA,SP,481,494.71351351351353,515.9064449064449,530.6939708939709,519.131392931393,576.4241164241164,527.3738877338877,1.6552604698672115
RAPOSA,MA,609,453.85714285714283,467.67208538587846,488.6006568144499,458.6394088669951,524.3349753694581,478.6208538587849,0.8557224025974026
REALEZA,PR,574,493.65905923344945,526.281881533101,533.7843205574914,535.248606271777,570.2090592334495,531.8365853658536,1.969672131147541
RECIFE,PE,35532,498.76574074074074,521.8964313857931,537.65168861871,536.1379263762243,608.3772374197906,540.5658049082517,1.4311627065740562
REDENÇÃO,PA,2210,460.3435294117647,472.94113122171944,492.35805429864257,469.5620814479638,542.4524886877828,487.5314570135746,1.0729942540966162
REGENERAÇÃO,PI,450,448.80444444444447,465.2526666666667,485.16555555555556,449.49066666666664,546.9777777777778,479.1382222222222,0.6790994623655914
REGISTRO,SP,960,499.60854166666667,528.2469791666666,547.2367708333334,544.1784375,585.7291666666666,540.9999791666667,1.689604849573417
REMANSO,BA,534,467.223595505618,495.44325842696634,502.42940074906363,485.6810861423221,571.4606741573034,504.44760299625466,0.9247114375655824
REMÍGIO,PB,584,470.8058219178082,488.14383561643837,502.360102739726,487.0760273972603,569.7260273972603,503.62236301369865,0.7641509433962265
RESENDE,RJ,1546,513.2153298835706,546.1986416558861,549.2690168175938,558.083893919793,624.398447606727,558.2330659767141,1.8761588380716934
RIACHO DE SANTANA,BA,717,467.55857740585776,491.7584379358438,500.9635983263599,490.1691771269177,591.63179916318,508.4163179916319,0.9040697674418605
RIACHUELO,SE,225,453.61066666666665,467.93822222222224,485.87333333333333,457.3462222222222,546.8444444444444,482.3225777777778,0.8980952380952381
RIACHÃO DAS NEVES,BA,149,448.7912751677852,454.9046979865772,479.8154362416107,464.53489932885907,569.1275167785235,483.43476510067114,0.8496784565916399
RIACHÃO DO JACUÍPE,BA,1259,470.66386020651316,492.70015885623513,505.8787132644957,489.69436060365365,566.5289912629071,505.09321683876095,0.8749367728882145
RIBAS DO RIO PARDO,MS,129,460.20000000000005,477.1744186046512,506.3565891472868,484.24186046511625,522.4806201550388,490.0906976744186,1.5007692307692309
RIBEIRA DO POMBAL,BA,1171,468.5401366353544,493.47736976942787,505.7485055508113,489.89982920580695,569.8206660973527,505.4973014517506,0.8127371916508539
RIBEIRÃO,PE,690,463.9395652173913,476.24869565217386,498.858115942029,484.56666666666666,584.2898550724638,501.58057971014495,0.886482939632546
RIBEIRÃO DAS NEVES,MG,2524,487.4803882725832,516.0852614896988,529.5617274167987,511.2316957210777,565.2139461172742,521.9146038034866,1.5150615818370679
RIBEIRÃO PIRES,SP,1144,504.23286713286717,533.1519230769231,550.2684440559441,547.6868881118882,591.6783216783217,545.4036888111889,2.1226552730304293
RIBEIRÃO PRETO,SP,8172,529.9191752325012,556.093306412139,561.4632158590309,576.5707660303475,652.163485070974,575.2419897209986,2.36927033506513
RIO BONITO,RJ,920,487.60347826086957,513.4820652173913,532.0345652173913,512.9907608695652,599.4130434782609,529.1047826086957,1.4644632206759443
RIO BRANCO,AC,11705,471.5704656129859,492.3247330200769,511.91705254164884,480.7225544639043,556.5894916702264,502.6248594617685,1.1992878483043243
RIO BRANCO DO SUL,PR,329,488.1951367781155,514.1419452887538,526.7759878419453,514.6483282674772,545.7142857142857,517.8951367781154,1.6986577181208053
RIO BRILHANTE,MS,453,474.13708609271526,495.22737306843266,515.0456953642384,488.3942604856512,542.0309050772627,502.96706401766005,1.5264965652600588
RIO CLARO,SP,1830,520.2809836065574,549.6581967213115,558.189781420765,571.3433879781421,612.2295081967213,562.3403715846995,2.3427265026711965
RIO DAS OSTRAS,RJ,2472,502.39494336569584,531.3680420711975,545.7906957928803,539.2601132686084,614.4336569579287,546.649490291262,1.6563004846526657
RIO DE CONTAS,BA,312,473.086858974359,492.24871794871797,498.47788461538465,493.6804487179487,603.525641025641,512.2039102564103,0.8899026763990268
RIO DE JANEIRO,RJ,71302,509.9339247145943,541.7590263947716,552.2381868671285,552.311879049676,626.0118930745281,556.4509820201397,1.8594784195880256
RIO DO SUL,SC,1044,504.26312260536395,533.3263409961685,536.6850574712644,546.9676245210727,584.9616858237548,541.2407662835249,2.440053050397878
RIO FORMOSO,PE,475,461.7181052631579,472.3094736842105,494.9223157894737,471.4406315789473,543.2,488.71810526315784,0.8637667304015296
RIO GRANDE,RS,4296,485.88026070763505,513.7667364990689,532.1041433891992,518.0637104283054,573.2867783985103,524.6203258845437,1.6281159275202723
RIO GRANDE DA SERRA,SP,354,481.08785310734464,508.03389830508473,528.8313559322033,516.1528248587571,540.45197740113,514.9115819209039,1.594240837696335
RIO LARGO,AL,1745,460.91220630372493,475.64171919770774,500.3366189111748,474.09977077363897,550.6017191977078,492.31840687679085,0.9934740349902805
RIO NEGRINHO,SC,260,505.6215384615385,532.7046153846154,537.515,543.7615384615384,587.9230769230769,541.5051538461537,2.301605504587156
RIO NEGRO,PR,200,510.399,532.285,545.4135,557.375,569.8,543.0545,2.4544117647058825
RIO PARDO,RS,268,483.94701492537314,529.1671641791045,540.6119402985074,520.6761194029851,586.044776119403,532.0894029850746,1.6455026455026456
RIO PARDO DE MINAS,MG,312,469.67211538461544,495.100641025641,511.14102564102564,511.3086538461538,560.7051282051282,509.58551282051286,0.8912248628884827
RIO PRETO DA EVA,AM,229,459.96550218340616,470.73799126637556,474.0589519650655,458.0585152838428,518.9519650655022,476.35458515283847,0.8022636484687083
RIO REAL,BA,573,466.3179755671903,480.3666666666666,499.3874345549738,479.2504363001745,566.6317626527051,498.39085514834204,0.7215425531914894
RIO TINTO,PB,737,453.40990502035277,460.8887381275441,481.4423337856174,455.5567164179104,520.0271370420625,474.2649660786974,0.7147962830593281
RIO VERDE,GO,1989,491.587732528909,516.0710407239819,528.4277526395174,522.0538461538462,590.0754147812971,529.6431573655103,1.6999042756860243
RIO VERDE DE MATO GROSSO,MS,137,462.21459854014597,493.2956204379562,504.6467153284672,478.87664233576646,508.9051094890511,489.5877372262774,1.3629807692307692
ROLIM DE MOURA,RO,920,484.95217391304345,506.0725,504.0466304347826,497.7083695652174,567.6521739130435,512.0863695652174,1.368798449612403
ROLÂNDIA,PR,624,500.15865384615387,531.5259615384615,540.0883012820512,532.0022435897437,581.474358974359,537.0499038461538,1.9751937984496124
RONDON DO PARÁ,PA,819,452.53907203907204,469.3282051282051,485.82100122100127,468.7250305250305,528.7667887667887,481.0360195360196,1.0316691505216096
RONDONÓPOLIS,MT,3242,484.1693707587909,507.3995681677976,522.8315854410857,507.05638494756323,567.8531770512029,517.8620172732881,1.6894226525438536
RORAINÓPOLIS,RR,167,459.45508982035926,485.6508982035928,496.99341317365264,470.7670658682635,535.3293413173652,489.63916167664667,0.9841849148418491
ROSANA,SP,315,475.9307936507937,503.34285714285716,518.9558730158731,496.46063492063496,574.0952380952381,513.7570793650793,1.5479573712255772
ROSÁRIO,MA,896,447.1387276785714,464.9888392857143,486.0808035714286,456.5643973214286,545.8705357142857,480.12866071428573,0.7906874265569918
ROSÁRIO DO SUL,RS,332,475.4563253012048,516.041265060241,531.7665662650602,502.6966867469879,571.2048192771084,519.4331325301205,1.7354788069073783
ROSÁRIO OESTE,MT,345,445.94318840579706,461.66376811594205,479.9779710144927,454.39681159420286,498.84057971014494,468.1644637681159,1.411764705882353
RUBIATABA,GO,462,475.07077922077923,495.55930735930735,515.5062770562771,508.1348484848485,576.3203463203463,514.1183116883117,1.4650571791613722
RURÓPOLIS,PA,172,455.48895348837215,474.3447674418605,488.5401162790697,460.91918604651164,510.2325581395349,477.90511627906983,0.89
RUSSAS,CE,998,488.6065130260521,515.4,527.4993987975952,532.7431863727454,641.3827655310621,541.1263727454909,1.009095378564405
RUY BARBOSA,BA,642,459.9366043613707,479.1020249221184,495.94968847352027,473.27538940809967,534.9221183800623,488.6371651090343,0.7411626080125687
SABARÁ,MG,1058,491.88034026465033,518.0217391304348,533.6989603024575,517.797258979206,574.1776937618148,527.1151984877126,1.772920892494929
SALGUEIRO,PE,1590,476.5680503144654,494.448679245283,514.247106918239,513.6109433962264,587.7484276729559,517.324641509434,1.0196766819072502
SALINAS,MG,1035,483.0542028985507,503.4864734299517,515.9313043478261,516.0553623188406,591.2463768115942,521.9547439613527,1.2095158597662772
SALINÓPOLIS,PA,958,457.08569937369515,479.38872651356996,489.69968684759914,462.23684759916495,540.5845511482255,485.799102296451,0.8519634091923248
SALTO,SP,786,509.0176844783715,536.9863867684478,549.9846055979644,552.5335877862595,601.1195928753181,549.9283715012723,2.287037037037037
SALTO DE PIRAPORA,SP,287,501.02404181184664,520.6188153310105,536.2836236933798,540.3735191637631,571.567944250871,533.9735888501742,1.8432881773399015
SALVADOR,BA,40930,494.522150012216,519.221319325678,533.5510163694112,518.1340239433179,597.7077937942829,532.6272606889812,1.318492371977898
SALVATERRA,PA,668,444.86497005988025,466.42529940119755,477.78952095808387,439.001497005988,521.377245508982,469.89170658682633,0.6343157181571816
SANT'ANA DO LIVRAMENTO,RS,986,471.940060851927,513.1553752535497,530.3979716024342,506.5424949290061,564.7058823529412,517.3483569979717,1.4753228782287824
SANTA BÁRBARA,MG,553,495.9676311030741,530.2831826401447,534.1678119349006,542.8491862567812,595.4792043399639,539.7494032549728,1.871078431372549
SANTA BÁRBARA D'OESTE,SP,1025,519.9125853658537,543.9085853658537,557.0711219512195,568.4966829268293,627.9414634146342,563.466087804878,2.512633624878523
SANTA CRUZ,RN,1534,473.7985006518905,497.7887874837027,512.3077574967406,499.0654498044329,572.2164276401564,511.03538461538454,1.0097241867043847
SANTA CRUZ DO CAPIBARIBE,PE,1683,479.84123588829476,506.48270944741535,519.039156268568,516.1699940582293,590.1247771836007,522.3315745692216,1.022804314329738
SANTA CRUZ DO RIO PARDO,SP,476,513.0123949579831,543.2258403361344,555.2033613445378,562.7939075630253,607.6050420168067,556.3681092436975,2.1817460317460315
SANTA CRUZ DO SUL,RS,1682,515.0636741973841,550.4303210463734,554.5410225921522,564.2765160523187,651.7122473246136,567.2047562425685,2.103412574980988
SANTA FÉ DO ARAGUAIA,TO,181,442.20773480662984,455.3491712707182,469.07569060773477,449.7552486187845,502.98342541436466,463.87425414364634,1.0114734299516908
SANTA FÉ DO SUL,SP,291,513.035738831615,536.1378006872852,551.6996563573883,574.3762886597938,624.6048109965636,559.9708591065292,2.3132470119521913
SANTA HELENA,MA,704,473.13423295454544,489.85142045454546,503.33224431818184,490.64502840909086,557.8693181818181,502.9664488636364,1.133312020460358
SANTA HELENA DE GOIÁS,GO,438,479.22648401826484,495.9449771689498,513.5958904109589,498.49337899543383,551.7351598173516,507.7991780821918,1.5806679209783632
SANTA INÊS,MA,2259,464.7422310756972,480.8906595838867,500.00628596724215,477.59499778663127,559.7609561752988,496.59902611775124,0.9434059633027523
SANTA ISABEL,SP,516,484.58488372093024,518.912984496124,536.9248062015504,525.3786821705427,555.8527131782946,524.3308139534884,1.6263736263736264
SANTA ISABEL DO RIO NEGRO,AM,73,440.14109589041095,455.6342465753425,467.17671232876717,441.2479452054794,501.9178082191781,461.22356164383564,0.8566350710900474
SANTA IZABEL DO PARÁ,PA,1453,467.2337233310392,482.936958017894,498.2960770818995,469.12291810048174,576.214728148658,498.76088093599446,0.9723192455466294
SANTA LUZIA,MG,3798,482.35997893628223,508.59902580305425,523.0451553449184,514.3093206951027,571.8799368088468,520.0386835176408,1.4954214675560946
SANTA LUZIA DO PARUÁ,MA,536,448.21604477611936,457.49402985074624,480.67947761194034,459.757276119403,539.0298507462686,477.03533582089557,0.7417251755265798
SANTA MARIA,RS,6648,513.344178700361,547.4359055354994,551.6168321299639,550.086432009627,628.4446450060168,558.1855986762937,2.038954456663401
SANTA MARIA DA BOA VISTA,PE,624,451.52980769230766,463.6915064102564,486.22788461538465,472.4602564102564,535.4487179487179,481.87163461538455,0.7961956521739131
SANTA MARIA DA VITÓRIA,BA,1001,467.2685314685315,478.42457542457544,496.75894105894105,480.79130869130864,552.7472527472528,495.19812187812187,0.9444903581267218
SANTA MARIA DE JETIBÁ,ES,469,505.5136460554371,531.612579957356,531.6396588486141,543.9181236673774,588.4861407249467,540.2340298507463,1.6665717539863325
SANTA MARIA DO SUAÇUÍ,MG,276,485.22862318840583,516.4920289855072,523.0684782608696,536.1391304347826,626.231884057971,537.4320289855073,1.0892175572519085
SANTA QUITÉRIA,CE,749,461.614953271028,483.59092122830435,498.69372496662214,489.63150867823765,538.7449933244326,494.45522029372495,0.7287862513426423
SANTA RITA,MA,2469,461.54868367760224,484.07472660996353,503.4416767922236,477.13309031996766,554.4268934791413,496.1250141757797,1.0049391339054081
SANTA RITA DE CÁSSIA,BA,510,453.4462745098039,463.35980392156864,480.9043137254902,466.3713725490196,540.6666666666666,480.9496862745098,0.7145618556701031
SANTA RITA DO SAPUCAÍ,MG,439,510.04214123006835,543.019589977221,552.297722095672,574.0751708428246,632.255125284738,562.3379498861048,1.880560928433269
SANTA ROSA,RS,1427,512.872529782761,544.7973370707779,544.7591450595655,559.1889278206027,627.7224947442187,557.8680868955852,2.195127504553734
SANTA ROSA DE LIMA,SE,105,450.4657142857143,450.0190476190476,471.52761904761905,431.78857142857146,506.4761904761905,462.05542857142854,0.9067796610169492
SANTA ROSA DE VITERBO,SP,419,493.5926014319809,520.4157517899762,534.8861575178997,523.2902147971361,584.9642004773269,531.429785202864,1.8854166666666667
SANTA ROSA DO PURUS,AC,32,458.684375,485.396875,477.225,474.934375,517.5,482.7481250000001,1.527027027027027
SANTA TERESA,ES,449,519.8449888641426,546.606013363029,536.9861915367483,551.636302895323,625.3897550111359,556.0926503340758,1.7047270306258322
SANTA TEREZINHA DE ITAIPU,PR,314,492.80955414012743,522.2611464968153,534.0671974522293,524.5414012738853,556.3057324840764,525.9970063694268,1.9399260628465804
SANTA VITÓRIA DO PALMAR,RS,394,458.96548223350254,490.00380710659897,515.1949238578679,486.2152284263959,543.8578680203045,498.84746192893397,1.4062137049941927
SANTALUZ,BA,565,460.80353982300886,481.2065486725664,498.5842477876106,472.36743362831857,551.433628318584,492.8790796460177,0.804186046511628
SANTANA,AP,3782,460.57570068746696,481.293019566367,497.21123744050766,468.96020624008463,553.8921205711264,492.38645690111053,0.9872821892176353
SANTANA DE PARNAÍBA,SP,1818,504.56215621562154,534.536303630363,546.2359185918592,556.0697469746975,601.1111111111111,548.5030473047306,2.011219545149132
SANTANA DO ACARAÚ,CE,554,464.5234657039711,486.69079422382674,497.12797833935025,490.79205776173285,544.6209386281588,496.7510469314079,0.6859356376638855
SANTANA DO ARAGUAIA,PA,201,446.27910447761195,466.14378109452736,481.05820895522385,455.9502487562189,512.8358208955224,472.4534328358209,1.1420029895366217
SANTANA DO CARIRI,CE,246,459.1089430894309,475.4109756097561,486.4056910569106,477.429674796748,578.8617886178862,495.4434146341464,0.6557734204793029
SANTANA DO IPANEMA,AL,1105,460.03339366515837,482.9432579185521,497.7561990950226,477.03085972850675,561.4117647058823,495.8350950226244,0.8188559322033898
SANTARÉM,PA,8405,470.979250446163,492.0218798334325,503.82675788221303,482.3922784057109,586.8958953004164,507.2232123735872,1.0841647875609588
SANTIAGO,RS,911,487.91756311745337,525.8964873765093,535.1475301866082,524.2371020856202,584.8518111964873,531.6100987925357,1.8063549160671464
SANTO AMARO,BA,859,454.3935972060535,470.0065192083818,495.42118742724097,461.60302677532013,530.849825378347,482.4548311990687,0.82494994994995
SANTO ANDRÉ,SP,8331,513.0897731364782,545.4130716600648,556.4577601728483,562.6232505101428,606.952346657064,556.9072404273196,2.328668568950197
SANTO ANTÔNIO,RN,923,462.11744312026,479.31245937161435,499.5433369447454,485.39371614301194,562.8819068255688,497.8497724810401,0.8963746223564955
SANTO ANTÔNIO DA PATRULHA,RS,401,472.2825436408977,509.4690773067332,526.4463840399003,507.06982543640896,569.0773067331671,516.8690274314215,1.8459375
SANTO ANTÔNIO DA PLATINA,PR,636,493.4883647798742,526.6408805031447,534.7231132075472,532.4360062893081,575.566037735849,532.5708805031447,1.8703859060402686
SANTO ANTÔNIO DE JESUS,BA,2769,480.90866738894914,497.32141567352835,515.3855543517516,495.3324665944385,571.6576381365114,512.1211484290358,1.0820625610948191
SANTO ANTÔNIO DE PÁDUA,RJ,639,500.8071987480438,530.0251956181534,536.1528951486698,540.254303599374,659.4053208137715,553.3289827856025,1.5017550702028082
SANTO ANTÔNIO DO DESCOBERTO,GO,646,462.73374613003097,486.2509287925696,510.04566563467495,471.1311145510836,544.5510835913312,494.9425077399381,1.2280534351145038
SANTO ANTÔNIO DO IÇÁ,AM,190,430.41263157894736,448.74894736842106,451.7536842105263,448.75,484.94736842105266,452.92252631578947,0.5694805194805195
SANTO ANTÔNIO DO LEVERGER,MT,180,458.20388888888886,482.30333333333334,494.8133333333333,479.2605555555555,518.5555555555555,486.62733333333335,1.6212311557788945
SANTO ESTÊVÃO,BA,1200,452.07775000000004,465.9456666666667,485.303,461.4424166666667,535.7,480.0937666666667,0.8168418647166362
SANTO ÂNGELO,RS,1131,497.21096374889476,529.4906277630416,539.8750663129973,532.7592396109637,581.0963748894783,536.0864544650751,1.8983157365510306
SANTOS,SP,3796,520.4164120126449,553.5878556375131,561.9654899894626,569.8830347734457,624.6575342465753,566.1020653319283,2.486122723841023
SANTOS DUMONT,MG,529,505.3907372400756,540.9455576559546,546.1527410207939,553.4198487712665,611.9470699432892,551.5711909262759,1.6803057553956835
SAPEAÇU,BA,459,455.5474945533769,469.88039215686274,486.5688453159041,463.72657952069716,545.3594771241831,484.2165577342048,0.7738649592549476
SAPEZAL,MT,273,487.19267399267403,506.4315018315018,521.315750915751,511.22564102564104,578.5347985347985,520.9400732600732,1.9806397306397305
SAPIRANGA,RS,821,484.5506699147381,521.2274056029232,539.1922046285018,533.3697929354446,573.2277710109622,530.3135688185139,1.9466806063774176
SAPUCAIA DO SUL,RS,1040,482.6030769230769,517.2558653846154,537.3271153846154,518.3367307692307,557.3653846153846,522.5776346153846,1.906117771509168
SAPÉ,PB,1222,463.28273322422257,477.50343698854334,496.30883797054014,469.9634206219313,563.5679214402619,494.12527004909987,0.8109090909090909
SAQUAREMA,RJ,799,492.9724655819775,518.5867334167709,536.774843554443,523.551689612015,592.3904881101377,532.8552440550689,1.504621606008088
SARANDI,RS,1252,482.873482428115,511.3193290734825,521.5859424920128,503.59560702875393,558.8977635782747,515.6544249201278,1.833096878800162
SEABRA,BA,1408,470.9486505681818,490.39765625,509.64403409090914,489.4660511363636,596.4488636363636,511.3810511363637,0.9665178571428571
SEARA,SC,202,493.3519801980198,524.4856435643565,529.4455445544554,537.1108910891089,572.9702970297029,531.4728712871287,2.5249003984063747
SENA MADUREIRA,AC,487,452.911704312115,469.9958932238193,500.0369609856263,461.7858316221766,524.312114989733,481.808501026694,0.9547038327526133
SENADOR CANEDO,GO,1528,472.35654450261785,494.6348821989529,516.6182591623036,489.6357984293194,551.5837696335078,504.96585078534036,1.3792654337066945
SENADOR GUIOMARD,AC,407,454.78697788697787,476.17788697788694,497.8110565110565,462.4312039312039,523.0958230958231,482.86058968058967,0.9805801376597837
SENADOR POMPEU,CE,412,464.6648058252427,490.0407766990291,509.2271844660194,502.13106796116506,578.4466019417475,508.90208737864066,0.7213896457765667
SENHOR DO BONFIM,BA,2281,471.7377904427882,484.83134590092067,501.8353353792196,482.1356861025866,562.3147742218325,500.5709864094695,1.0088835534213685
SENTO SÉ,BA,170,447.86470588235295,472.57705882352946,485.78117647058826,472.89764705882357,564.2352941176471,488.6711764705882,1.0393258426966292
SEROPÉDICA,RJ,1485,480.72127946127944,503.6291582491583,524.9836363636364,500.6136026936027,565.4276094276095,515.0750572390573,1.2767882587631805
SERRA,ES,5573,496.67923918894667,521.1575094204198,532.909528081823,524.8701955858604,582.8817513009151,531.6996447155931,1.6178247181139258
SERRA DO RAMALHO,BA,315,456.035873015873,464.46507936507936,484.74603174603175,456.62126984126985,518.984126984127,476.1704761904763,0.8837638376383764
SERRA DOURADA,BA,316,456.91582278481013,468.72658227848103,482.77025316455695,470.0037974683545,540.8227848101266,483.84784810126587,0.834319526627219
SERRA TALHADA,PE,1756,482.79618451025055,499.19533029612757,515.5607630979499,513.2728359908883,585.7744874715262,519.3199202733485,1.0532752319370255
SERRANA,SP,433,488.5411085450346,511.0704387990762,532.1332563510393,520.0554272517321,600.554272517321,530.4709006928406,1.875
SERRINHA,BA,2076,466.58598265895955,484.3110308285164,501.35876685934494,483.68410404624274,570.009633911368,501.1899036608864,0.895434557682359
SERRO,MG,369,470.26205962059623,496.1089430894309,512.9650406504065,487.89593495934963,535.7723577235772,500.6008672086721,1.129898403483309
SERTÂNIA,PE,464,470.13448275862066,486.23232758620685,509.9609913793103,500.26508620689657,576.5948275862069,508.6375431034482,0.8991935483870968
SERTÃOZINHO,SP,1406,517.9352773826458,542.623613086771,553.3679231863442,559.957041251778,629.9288762446657,560.762546230441,2.1774549466715705
SETE LAGOAS,MG,3321,515.427943390545,541.1012044564891,546.7879855465221,557.4422463113519,642.6377597109305,560.6794278831677,1.825136923862006
SETE QUEDAS,MS,190,463.22052631578947,479.9452631578948,506.92947368421056,481.9847368421053,532.5263157894736,492.9212631578947,1.209232613908873
SIDROLÂNDIA,MS,366,473.5084699453552,497.75956284153006,510.50928961748633,487.56311475409836,534.8633879781421,500.8407650273224,1.3358862144420132
SILVES,AM,148,443.6391891891892,460.21824324324325,467.66148648648647,458.29932432432435,503.9189189189189,466.7474324324324,0.7258858267716536
SILVÂNIA,GO,529,492.05822306238184,509.42967863894137,526.8608695652174,519.5400756143667,604.7637051039698,530.5305103969754,1.6551268498942917
SIMÃO DIAS,SE,924,478.6757575757576,495.554329004329,505.98095238095243,489.81233766233765,607.1428571428571,515.4332467532467,0.8108509234828496
SIMÕES FILHO,BA,1679,467.66795711733175,490.92864800476474,511.34836212030973,481.850327575938,550.4705181655747,500.45316259678384,1.0376407436501702
SINOP,MT,2560,494.9061328125,512.956640625,522.876875,524.0222265625,573.7890625,525.7101875000001,1.7509231016214482
SOBRADINHO,BA,995,478.1262311557789,506.9712562814071,519.1136683417085,505.90753768844223,586.251256281407,519.2739899497487,1.3035822707953855
SOBRAL,CE,4351,495.36508848540564,521.5470926223857,530.0930360836588,537.8901401976557,623.3969202482187,541.6584555274649,1.1181646933714484
SOCORRO,SP,336,513.348511904762,545.8202380952381,553.4508928571429,562.7244047619048,599.4047619047619,554.9497619047619,1.6396348012889366
SOLEDADE,PB,1079,471.2151065801668,494.7588507877665,510.35356811862835,496.4611677479147,576.2001853568119,509.79777571825764,1.2083553675304073
SOLONÓPOLE,CE,307,476.9488599348534,493.39055374592834,514.3980456026059,514.2205211726384,573.0944625407166,514.4104885993486,0.7830708661417323
SOLÂNEA,PB,825,466.9709090909091,483.1301818181818,501.42145454545454,484.1768484848485,580.290909090909,503.1980606060606,0.8663035839775123
SOMBRIO,SC,535,496.21700934579434,524.9130841121495,530.2571962616822,530.094953271028,581.5327102803739,532.6029906542055,1.8998631386861313
SOORETAMA,ES,193,467.2761658031088,480.3823834196891,506.93419689119173,478.74974093264245,580.4145077720207,502.7513989637306,1.2711267605633803
SOROCABA,SP,6256,519.6600703324808,547.3529731457801,558.7149616368287,567.0640984654732,614.0664961636828,561.3717199488492,2.1858042314692416
SORRISO,MT,995,493.178391959799,515.4548743718593,523.1700502512563,518.0559798994975,566.2713567839196,523.2261306532663,1.919838145231846
SOURE,PA,580,447.04896551724136,455.3427586206896,475.2396551724138,451.35741379310343,575.2758620689655,480.85293103448276,0.77040395713108
SOUSA,PB,2785,475.0243447037702,491.96728904847396,502.5487253141831,494.3408976660682,584.7755834829444,509.73136804308797,0.9358987931399534
SUMARÉ,SP,1784,498.8826793721973,526.5610426008968,543.2159192825112,536.9298206278028,578.609865470852,536.839865470852,2.0521644525881815
SUMÉ,PB,974,460.71139630390144,481.27628336755646,494.9776180698152,479.4518480492813,557.6386036960986,494.8111498973306,0.7728272827282728
