NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL
0.5571761993542726,0.5258551406804031,0.7168825128445375,0.32356997418348094,0.36352317419201574,0.4904288693624895
-1.6061474862571716,-1.4174899184393028,-1.563921743433594,-1.4172126591953722,-2.3326852547154364,-1.7819659973740511
1.0418444838624352,0.8752658863934716,0.8754630321492033,0.7848034434432104,1.3370361264130761,1.041952295024973
0.8846616072058997,1.18607074481113,1.1487461412484858,1.2807478771123864,0.5538103876730732,1.0293090473402682
0.16882826129112344,0.17944272236511427,0.28423870451840827,-0.05414930551499975,0.24310925483852003,0.16328849251204533
0.7927807821939443,0.6401837313109371,1.0501264655304268,0.5540961005443664,0.8883243092369567,0.8077765563731132
-0.00369625980308015,0.4607174908286558,0.8253210591244251,0.2782646407544018,-0.05462496496548835,0.28248722190342695
-0.09311746119426552,-0.2915844525182247,-0.19452142764632296,0.07399026147984689,0.8209343565382096,0.1410532626080147
0.9641562316181478,1.121723513143114,1.043581673122886,0.900121974216767,0.10383475268305957,0.7937726873173848
-0.3254627831597623,-0.6351865966683934,-0.7141683945844973,-0.2627909473239027,-2.029884077245613,-0.9194638703482556
-0.7938376560233379,-0.7231817638546485,-0.6276748279844782,-0.9110365433889893,-1.1070809949948033,-0.8991008094875294
-0.06278831632872023,-0.0387092170492698,-0.016676365492151405,0.05559136018378814,1.0444130807350116,0.28176013501285146
1.013383248809524,0.7365452692822877,0.7193104763795974,0.6228566604650818,1.4490619012349644,0.9753408674116938
-0.3804713272940834,-0.20880665750228097,0.04646459947737287,-0.03560346457693154,0.23843883196337132,-0.03425523859037855
-0.4460754523744091,-0.5527723067916649,-0.5211927596762388,-0.5589979306536375,-0.040167763448673746,-0.41311465553154386
-1.2688754400312785,-1.1732088360214719,-1.0644086333281133,-0.853274736222271,-0.7476783079097944,-1.020955907536275
0.9509357332285534,0.8627730288181752,0.6527989402219437,0.8744738075501312,0.7985166400383004,0.8604862040337602
-0.3702141974749697,-0.6931890374829904,-0.6272198612625399,-0.7912727526842099,-1.262339016420561,-0.840523726244952
-1.4905960176920183,-2.295900351430918,-2.282867856417066,-1.8535505808140742,-1.9701524278425,-2.06218857047454
1.5494945018290123,1.3968631624947117,1.299735578679363,1.2466263426592936,1.5235899340638965,1.458611047951833
