NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
IBIMIRIM,PE,323,453.9687306501548,475.169040247678,466.02848297213626,492.72755417956654,535.2321981424149,1.3021844660194175
IBIPORÃ,PR,510,501.2103921568627,530.2856862745098,512.441568627451,541.9062745098039,590.9019607843137,3.177367576243981
IBIRITÉ,MG,1387,496.12696467195383,534.8931506849316,510.0768565248738,537.2974765681327,608.9257390050468,2.426579925650558
IBITINGA,SP,432,513.1483796296296,542.3960648148148,530.3150462962963,569.1594907407407,646.1111111111111,3.259698275862069
IBITITÁ,BA,428,469.12196261682243,496.70537383177566,472.7602803738318,508.18130841121496,606.8691588785047,1.397196261682243
IBIÚNA,SP,398,500.98015075376884,535.3238693467337,519.9035175879397,547.3125628140704,615.929648241206,2.972924187725632
IBOTIRAMA,BA,522,460.8628352490421,479.0773946360153,459.93908045977014,496.0741379310345,594.9425287356322,1.4862914862914862
ICAPUÍ,CE,344,462.7395348837209,485.98401162790697,478.2459302325582,503.34999999999997,576.046511627907,1.3235294117647058
ICATU,MA,452,448.2557522123894,463.44668141592916,448.27566371681417,467.6013274336283,567.4778761061947,1.146341463414634
ICÓ,CE,910,458.4153846153846,482.7721978021978,471.1092307692308,495.08406593406596,564.5054945054945,1.1175386882829772
IGACI,AL,327,466.36850152905197,486.77217125382265,461.9510703363914,494.3033639143731,607.217125382263,1.2164351851851851
IGARAPÉ,MG,403,498.8017369727047,530.7908188585608,514.9454094292804,546.2518610421836,630.3225806451613,2.951923076923077
IGARAPÉ-AÇU,PA,994,451.2176056338028,476.11579476861164,450.25301810865193,474.64758551307847,587.2032193158954,1.218274111675127
IGARAPÉ-MIRI,PA,901,442.0289678135405,462.2732519422864,443.16603773584905,466.88668146503886,559.6448390677026,1.1977477477477478
IGARASSU,PE,1638,471.51678876678875,500.9553113553114,487.2614163614163,507.86288156288157,585.054945054945,1.6292207792207791
IGREJINHA,RS,287,492.37735191637626,534.822299651568,518.669337979094,538.0665505226481,614.006968641115,2.855
IGUABA GRANDE,RJ,285,491.31964912280705,526.4357894736843,510.7161403508772,530.9663157894737,628.0701754385965,2.4481382978723403
IGUAPE,SP,290,491.24827586206897,525.8375862068965,516.5172413793103,535.7727586206897,601.3103448275862,2.46978021978022
IGUATU,CE,1828,478.89343544857763,504.6128008752735,493.53741794310724,524.8359409190372,619.3326039387308,1.6156989247311828
IJUÍ,RS,1424,515.3295646067417,545.2666432584269,521.4877808988764,562.9640449438202,655.9550561797753,3.793150684931507
ILHA SOLTEIRA,SP,329,508.293009118541,540.0495440729483,521.7653495440729,557.9638297872341,604.8024316109422,3.5
ILHABELA,SP,158,496.04999999999995,522.0253164556962,520.6411392405064,531.7696202531646,601.0126582278481,3.2052845528455283
ILHÉUS,BA,2965,485.2279258010118,512.8963912310287,497.44306913996627,517.3783136593592,612.4047217537943,2.200299815498155
IMBITUBA,SC,387,504.83229974160207,531.6162790697674,512.3116279069768,544.0149870801033,626.6666666666666,3.1356435643564358
IMBÉ,RS,188,491.80744680851063,532.0840425531915,512.8494680851064,538.6,601.2765957446809,2.8501683501683504
IMPERATRIZ,MA,6691,484.2894634583769,510.9458675833209,491.45890001494547,520.301898072037,639.4111493050366,2.374525950807238
INCONFIDENTES,MG,313,505.4102236421725,543.2111821086262,520.1993610223642,566.9121405750799,666.517571884984,2.6005747126436782
INDAIAL,SC,364,505.7475274725275,539.5508241758242,512.1142857142858,549.9568681318681,597.967032967033,3.5316455696202533
INDAIATUBA,SP,2108,523.4536053130929,553.2734345351043,537.4658918406072,580.86110056926,658.53889943074,4.928342674139311
INDEPENDÊNCIA,CE,442,448.92420814479635,474.4027149321267,462.54977375565613,492.1081447963801,525.5203619909503,1.1781496062992125
INDIAROBA,SE,199,441.6653266331658,454.73467336683416,444.1060301507538,453.18090452261305,526.1306532663317,1.237918215613383
INGÁ,PB,541,457.4347504621072,478.18151571164515,463.4748613678373,487.9354898336414,607.467652495379,1.2503703703703704
INHAMBUPE,BA,865,457.00763005780345,477.6420809248555,461.8243930635838,476.9009248554913,580.6705202312139,1.273076923076923
INHAPIM,MG,480,491.7416666666667,517.4675,498.75770833333337,539.571875,635.4166666666666,1.9015410958904109
INHUMAS,GO,943,486.7708377518558,516.4131495227996,499.77635206786846,534.3097560975609,641.2301166489925,2.3987587276958884
IPAMERI,GO,343,484.6626822157434,511.6877551020408,498.97463556851307,519.7723032069971,625.4227405247814,2.7600950118764844
IPANGUAÇU,RN,232,457.1810344827586,472.4435344827586,458.5978448275862,479.2758620689655,589.3965517241379,1.279783393501805
IPATINGA,MG,3598,525.7501667593108,557.3606170094497,535.7619510839355,590.1208171206226,704.1578654808227,3.5375170532060025
IPIAÚ,BA,1481,469.09912221471984,493.7035786630655,479.71458474004055,497.51316677920323,604.713031735314,1.6109062170706006
IPIRÁ,BA,964,461.21058091286307,490.95767634854775,470.4631742738589,496.04948132780083,605.6846473029045,1.3524936601859678
IPIXUNA,AM,74,448.50135135135133,450.66621621621624,443.0635135135135,465.71486486486486,564.5945945945946,1.4328358208955223
IPOJUCA,PE,757,464.93262879788637,491.56340819022455,477.7610303830911,500.827608982827,573.4742404227213,1.552353896103896
IPORÁ,GO,881,480.18161180476733,506.36424517593645,490.10454029511914,521.3952326901249,614.211123723042,2.582302568981922
IPU,CE,970,464.4318556701031,490.2938144329897,476.32474226804123,502.4958762886598,581.340206185567,1.184143222506394
IPUEIRAS,CE,592,456.8717905405405,482.7998310810811,464.30895270270275,488.99983108108114,569.4256756756756,1.130299251870324
IRACEMA,CE,260,449.4938461538461,477.7473076923077,468.69,482.8546153846154,538.7692307692307,1.0260736196319018
IRANDUBA,AM,468,446.81538461538463,475.8395299145299,451.2636752136752,468.992094017094,495.0854700854701,1.2472647702407003
IRAQUARA,BA,434,463.2304147465438,486.4400921658986,472.8428571428571,498.2029953917051,609.7235023041475,1.3864864864864865
IRARÁ,BA,774,461.24250645994834,477.3312661498708,463.3158914728682,476.53643410852715,574.8578811369509,1.235
IRATI,PR,905,495.07580110497236,528.6937016574585,507.7828729281768,535.6100552486188,611.756906077348,3.159843205574913
IRAUÇUBA,CE,331,457.82598187311174,490.50151057401814,476.19063444108764,507.48489425981876,584.8942598187311,1.0397489539748954
IRECÊ,BA,1629,491.6880294659301,525.6764272559852,503.1874769797422,537.126949048496,654.1190914671578,2.1516500785751704
ITABAIANA,SE,3742,479.57405130946023,506.8056119722074,482.1393105291288,516.6808658471406,651.8278995189738,1.64164879675959
ITABAIANINHA,SE,662,453.48383685800604,481.5258308157099,467.97099697885193,496.8605740181269,637.3413897280967,1.286140089418778
ITABELA,BA,214,453.17242990654205,484.4672897196262,462.0943925233645,484.3205607476636,587.9439252336449,1.6374622356495467
ITABERABA,BA,1387,466.92357606344626,495.7456380677721,483.1202595529921,495.61016582552276,594.6647440519106,1.486695694242864
ITABERAÍ,GO,673,476.06909361069836,504.65631500742944,490.69881129271914,520.768499257058,637.8603268945022,2.321981424148607
ITABIRA,MG,1489,504.102081934184,541.5331766286098,517.6599731363331,562.3490261920751,660.7521826729349,3.199796126401631
ITABIRITO,MG,528,515.1416666666667,548.4846590909092,527.1280303030303,581.0967803030303,665.0378787878788,3.6635006784260518
ITABORAÍ,RJ,1714,479.78932322053674,513.342707117853,498.70344224037336,512.0793465577597,627.0828471411902,2.1787010891488503
ITABUNA,BA,3541,489.95484326461457,521.2414572154759,503.7647274781135,518.7526687376447,626.1169161253883,2.2163320786281893
ITACAJÁ,TO,125,437.85679999999996,449.988,435.3096,457.52320000000003,523.68,1.4473684210526316
ITACARAMBI,MG,280,454.8042857142857,467.49071428571426,463.4478571428571,479.1532142857143,551.6428571428571,1.6241050119331741
ITACOATIARA,AM,1368,447.619298245614,471.5582602339181,454.4951754385965,465.965716374269,524.312865497076,1.3244186046511628
ITAGUAÍ,RJ,1003,484.03728813559326,514.3001994017945,499.34267198404785,517.7488534396809,592.3030907278165,2.299739921976593
ITAITINGA,CE,576,456.9399305555556,484.7715277777778,478.06892361111113,497.72256944444445,539.5138888888889,1.5825688073394495
ITAITUBA,PA,902,465.63337028824833,497.25953436807094,475.8869179600887,500.520066518847,633.7250554323725,1.974755700325733
ITAJAÍ,SC,1770,502.2250282485876,537.4116949152542,517.218813559322,548.9662146892655,628.3502824858757,3.748348231636222
ITAJUBÁ,MG,2310,510.47948051948055,542.6261904761905,522.8774458874459,575.8450216450217,670.4588744588744,2.9895131086142324
ITAJUÍPE,BA,323,478.66068111455104,506.84024767801856,489.1857585139319,502.4424148606811,624.953560371517,1.7967391304347826
ITAMARAJU,BA,679,467.5441826215022,499.55066273932255,481.37466863033876,508.98350515463915,599.558173784978,1.705726405090138
ITAMARANDIBA,MG,495,482.5919191919192,520.5711111111111,503.7111111111111,540.1038383838385,611.7575757575758,1.6995192307692308
ITAMARATI,AM,55,442.20181818181817,423.91636363636366,405.73636363636365,441.42727272727274,473.09090909090907,1.3311258278145695
ITAMBÉ,PE,1053,466.35954415954416,487.20446343779673,474.1485280151947,499.90503323836657,595.3276353276353,1.3170225385527876
ITANHAÉM,SP,639,490.8358372456964,528.2358372456964,517.8012519561815,539.1175273865414,596.4006259780907,2.605208333333333
ITANHÉM,BA,109,482.41559633027526,501.66605504587153,484.3165137614679,501.1633027522936,664.2201834862385,1.76
ITAOBIM,MG,512,477.705859375,506.4185546875,487.8234375,518.173828125,595.625,1.9646697388632872
ITAOCARA,RJ,529,494.49017013232515,521.217202268431,500.9663516068053,533.5056710775048,665.2173913043479,2.6906854130052724
ITAPACI,GO,704,463.23636363636365,486.6244318181818,477.98977272727274,497.48778409090914,585.5113636363636,2.0599808061420344
ITAPAJÉ,CE,1027,459.98237585199615,492.9511197663096,478.96572541382665,508.4750730282376,579.4547224926972,1.151143790849673
ITAPARICA,BA,193,477.2062176165803,502.8860103626943,485.4181347150259,505.1093264248705,600.9326424870467,1.4612546125461254
ITAPECERICA DA SERRA,SP,1364,485.8724340175953,529.3622434017595,513.750146627566,532.0605571847507,603.7976539589442,2.5556930693069306
ITAPECURU MIRIM,MA,619,447.9071082390953,467.1878836833602,450.95751211631665,471.6526655896607,533.1179321486268,1.3162486368593238
ITAPEMA,SC,701,504.70513552068473,538.4293865905848,519.0671897289586,553.3593437945792,616.6619115549215,3.542051282051282
ITAPEMIRIM,ES,341,477.9357771260997,496.15982404692085,482.65571847507334,510.70029325513195,588.9149560117302,2.109808102345416
ITAPERUNA,RJ,1261,498.32513877874703,529.7051546391752,516.109040444092,553.0068199841395,647.2323552735924,2.887781350482315
ITAPETINGA,BA,1445,470.21723183391003,494.2621453287198,480.8510726643599,502.52671280276815,607.3494809688582,1.699448068238836
ITAPETININGA,SP,1356,506.63001474926256,542.2224926253687,526.016592920354,561.360029498525,612.9203539823009,3.3899821109123436
ITAPEVA,SP,1135,487.607577092511,520.0162114537445,507.6819383259912,536.193832599119,582.2907488986784,2.4315268065268065
ITAPEVI,SP,1324,480.3070996978852,521.6314954682779,507.1874622356495,522.1432779456193,577.2054380664653,2.3075273939971415
ITAPIPOCA,CE,2694,455.9395694135115,478.3556421677803,468.8803266518189,494.72212323682254,548.4409799554566,1.3616361488481985
ITAPIRA,SP,580,529.2203448275861,557.5831034482759,536.6439655172413,586.5341379310345,658.5172413793103,3.7732824427480915
ITAPIRANGA,SC,381,495.6102362204724,519.6845144356955,493.6485564304462,541.2181102362205,614.0157480314961,4.685840707964601
ITAPORANGA,PB,931,458.4529538131042,480.5077336197637,464.12631578947367,499.9837808807734,612.201933404941,1.2910927456382002
ITAPORANGA D'AJUDA,SE,401,457.6845386533666,476.3690773067332,457.25536159600995,484.5219451371571,596.209476309227,1.3488372093023255
ITAPOROROCA,PB,316,452.08924050632913,480.4256329113924,460.47405063291137,484.246835443038,575.8227848101266,1.119891008174387
ITAPORÃ,MS,149,469.90201342281875,506.2711409395973,486.9865771812081,508.31006711409395,587.3825503355705,2.615819209039548
ITAPURANGA,GO,517,472.1021276595744,499.77388781431335,487.5694390715667,514.6011605415861,631.0251450676983,2.0285451197053406
ITAQUAQUECETUBA,SP,1750,477.0208,525.2061714285715,507.6614285714286,519.1192571428571,588.2857142857143,2.2055494706097116
ITAQUI,RS,375,474.716,509.1722666666667,492.6837333333333,508.2898666666667,561.8133333333334,2.5253164556962027
ITAQUIRAÍ,MS,163,475.5453987730061,503.7515337423313,488.62822085889565,512.6079754601227,580.4907975460122,2.3360323886639676
ITARARÉ,SP,550,484.1858181818182,526.9130909090909,512.9381818181819,529.6456363636363,599.2,2.87112676056338
ITAREMA,CE,613,450.00456769983685,478.00929853181077,464.10897226753667,497.505220228385,547.1778140293637,1.1103368176538908
ITATIBA,SP,894,523.4488814317673,552.1948545861297,536.1088366890381,583.9053691275168,642.2818791946308,4.207964601769912
ITATIRA,CE,319,445.84012539184954,462.7137931034483,446.86144200626956,471.44827586206895,511.4733542319749,0.8868686868686869
ITAÍ,SP,269,500.47583643122675,528.6423791821561,517.8052044609666,558.4446096654275,600.446096654275,2.9970501474926254
ITAÚNA,MG,922,525.0860086767896,558.6791757049891,539.2113882863341,596.5345986984815,685.5531453362256,3.8624780316344465
ITINGA DO MARANHÃO,MA,225,451.9208888888889,471.8142222222222,459.62177777777777,480.4288888888889,580.0888888888888,1.6555183946488294
ITIQUIRA,MT,102,478.5421568627451,507.33137254901965,489.04509803921565,504.9107843137255,558.6274509803922,2.5925925925925926
ITU,SP,1081,514.9202590194265,551.1107308048104,536.1214616096207,573.091304347826,647.7705827937095,4.262731481481482
ITUBERÁ,BA,305,457.15049180327867,480.80360655737707,464.8167213114754,480.78983606557375,573.7704918032787,1.400243309002433
ITUIUTABA,MG,1797,486.3373956594324,514.5074012242627,495.3152476349471,523.9178074568725,589.2153589315526,2.529310344827586
ITUMBIARA,GO,1535,488.1820846905537,513.4235179153094,499.2789576547231,530.0178501628665,613.8371335504886,2.7282741738066094
ITUPEVA,SP,348,513.6962643678161,547.675,529.6574712643678,574.7482758620689,623.448275862069,4.461711711711712
ITUPIRANGA,PA,295,448.5793220338983,471.4233898305084,446.43491525423724,472.20474576271187,568.4745762711865,1.5205811138014529
ITUPORANGA,SC,500,491.3292,512.71,484.3476,523.3298,619.88,3.1404958677685952
ITURAMA,MG,606,476.80082508250825,496.1872937293729,485.64372937293723,516.2729372937295,594.5214521452145,2.8313069908814588
ITUVERAVA,SP,922,501.084273318872,524.684273318872,507.07765726681123,550.8186550976138,671.5184381778741,3.2473481195756992
ITÁPOLIS,SP,374,506.87219251336904,533.1363636363636,519.4200534759358,559.5299465240643,642.4064171122994,3.1610169491525424
IVAIPORÃ,PR,665,479.0621052631579,515.1430075187969,498.05278195488717,518.9144360902255,601.2330827067669,3.200675675675676
IVAÍ,PR,118,483.385593220339,509.46610169491527,494.1796610169491,514.0305084745762,557.6271186440678,2.2202797202797204
IVINHEMA,MS,375,473.804,496.8498666666667,481.8546666666667,501.82933333333335,597.2266666666667,2.536504424778761
IVOTI,RS,258,511.960465116279,546.8829457364341,524.4709302325581,571.7406976744186,633.6434108527131,3.915032679738562
IÇARA,SC,294,505.16122448979587,531.875850340136,508.7646258503401,550.4061224489795,607.0748299319728,3.3434579439252334
IÚNA,ES,789,494.4803548795944,519.5764258555133,496.37325728770594,539.261216730038,617.3891001267427,2.042066027689031
JABOATÃO DOS GUARARAPES,PE,6753,480.2673922701022,510.45430179179624,498.0883755367984,523.1540204353621,602.1708870131794,2.0774994280485015
JABOTICABAL,SP,1027,509.8332035053554,532.2280428432326,521.3225900681597,557.4539435248296,648.7244401168451,3.6672535211267605
JACARAÚ,PB,433,459.99976905311775,484.8120092378753,469.03163972286376,493.66004618937643,590.9468822170901,1.2214828897338403
JACAREZINHO,PR,523,489.0883365200765,517.3847036328872,505.9445506692161,531.3391969407267,593.3460803059273,3.3814516129032257
JACAREÍ,SP,2171,514.2621372639337,547.3783049286044,532.4766467065868,571.1481345002303,632.5932749884846,3.4726185885075203
JACIARA,MT,604,465.85298013245034,497.99668874172187,476.5448675496688,500.90513245033117,561.6556291390729,2.4596541786743518
JACINTO,MG,151,457.76953642384103,480.02715231788085,472.56357615894046,502.73576158940404,584.5033112582781,1.630952380952381
JACOBINA,BA,1521,479.00105193951345,510.3845496383958,492.79677843524,510.64792899408286,617.6857330703484,1.8934345908868202
JACUNDÁ,PA,641,448.4082683307332,472.6917316692668,454.6071762870515,475.6847113884556,581.7160686427457,1.6033287101248266
JAGUAQUARA,BA,1198,469.0469115191986,493.0892320534224,479.3795492487479,492.38664440734556,600.5175292153589,1.586689419795222
JAGUARARI,BA,418,462.75645933014357,480.3306220095694,469.8921052631579,480.11842105263156,567.799043062201,1.6691648822269807
JAGUARETAMA,CE,190,452.3826315789473,477.3594736842105,462.30526315789473,490.03263157894736,495.6842105263158,0.9290540540540541
JAGUARIAÍVA,PR,194,496.6309278350515,532.9994845360825,506.15257731958764,532.3582474226804,566.1855670103092,3.1875
