NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
BAURU,SP,4889,525.7207813458784,546.0447535283289,552.5447330742484,570.6359787277562,675.6146451217018,574.1121783595828,3.825539225042947
BAYEUX,PB,1583,476.80745420088437,502.56127605811747,517.4111181301326,497.14264055590655,612.4952621604548,521.2835502210992,1.4495232753785754
BEBEDOURO,SP,1167,519.9562125107112,532.9008568980291,544.6992287917737,570.6516709511568,675.235646958012,568.6887232219366,3.452153110047847
BEBERIBE,CE,1046,468.225621414914,484.69894837476096,504.7543021032505,503.8792543021032,593.0401529636712,510.91965583174,1.1799116997792494
BELA CRUZ,CE,488,478.39446721311475,492.7467213114754,513.1411885245901,532.0663934426229,661.1065573770492,535.4910655737706,1.1799007444168734
BELA VISTA,MS,274,461.8270072992701,486.0675182481752,500.5810218978103,482.45620437956205,582.7007299270073,502.726496350365,1.8888888888888888
BELFORD ROXO,RJ,3174,471.0620982986768,494.2210459987398,513.9781033396346,489.25604914933837,574.6691871455577,508.63729678638947,1.4840496233938858
BELO HORIZONTE,MG,42936,534.5092207005775,563.9014556549282,561.3089062791131,588.0677636482206,697.2023476802683,588.9979387926215,3.997853000782551
BELO JARDIM,PE,1452,479.755785123967,500.92589531680443,517.3006887052342,518.0282369146006,652.8512396694215,533.7723691460055,1.4554526015680684
BELO ORIENTE,MG,355,475.8878873239437,494.24619718309856,515.5799999999999,517.7771830985915,627.6619718309859,526.2306478873239,1.96875
BELÉM,PA,45863,486.6410396179927,508.59060244641654,518.118779844319,507.6904083902056,630.9975361402438,530.4076732878355,2.102611904441583
BELÉM DO SÃO FRANCISCO,PE,849,440.913074204947,453.24840989399297,473.8842167255595,467.8994110718492,531.283863368669,473.4457950530035,0.9599303135888502
BENEVIDES,PA,1780,467.773202247191,481.8899438202247,496.64101123595503,482.4018539325843,580.5842696629213,501.8580561797753,1.355399061032864
BENJAMIN CONSTANT,AM,557,429.50592459605025,416.3820466786355,438.84434470377016,436.0547576301616,427.82764811490125,429.72294434470376,0.7850467289719626
BENTO GONÇALVES,RS,1105,522.5774660633484,551.151040723982,557.6469683257919,566.1507692307692,670.9864253393665,573.7025339366517,3.523086269744836
BEQUIMÃO,MA,300,448.4543333333333,454.758,472.27700000000004,460.0173333333334,529.7333333333333,473.04800000000006,0.9233038348082596
BERTIOGA,SP,551,485.8883847549909,506.4869328493648,531.3016333938294,502.4214156079855,592.377495462795,523.6951724137931,2.45
BERURI,AM,115,447.38695652173914,439.02521739130435,453.6913043478261,449.32347826086954,423.6521739130435,442.6158260869564,0.9697452229299363
BETIM,MG,4623,506.86658014276446,531.2364914557646,542.5037854207225,539.9093013194896,646.7878001297859,553.4607916937055,2.5696664350243226
BEZERROS,PE,1361,485.9724467303453,502.67171197648787,519.4928728875827,521.7509919177076,656.7083027185893,537.3192652461425,1.2849264705882353
BIGUAÇU,SC,1094,508.6588665447898,528.5991773308958,540.3021023765996,532.9020109689214,643.7111517367459,550.8346617915906,3.100335852225021
BIRIGUI,SP,1370,505.0968613138686,530.860802919708,541.9794890510949,562.7678832116788,664.2043795620438,560.9818832116789,2.6879535558780843
BLUMENAU,SC,2741,526.7811017876687,548.508828894564,554.9619846771252,561.7159795695002,663.2396935425028,571.0415176942722,4.1501265111048635
BOA ESPERANÇA,MG,1064,484.6781015037594,506.4984962406015,523.04257518797,528.8980263157895,656.2406015037594,539.871560150376,2.267857142857143
BOA VIAGEM,CE,968,463.82582644628104,470.83150826446285,492.26642561983476,493.8715909090909,541.6115702479339,492.4813842975207,1.0981561822125814
BOA VISTA,RR,7486,493.6343307507347,507.5761688485173,519.8108869890461,506.8669115682608,590.9324071600321,523.7641410633182,2.640197999381252
BOA VISTA DO RAMOS,AM,257,440.4929961089494,435.47159533073926,461.50272373540855,446.38832684824905,460.0,448.77112840466924,1.0408388520971303
BOCA DA MATA,AL,850,462.6224705882353,475.6914117647059,497.30894117647057,492.08282352941177,572.1647058823529,499.9740705882353,1.2086124401913876
BOCA DO ACRE,AM,351,454.00626780626783,467.5897435897436,495.88660968660975,474.6985754985755,593.1623931623932,497.06871794871796,1.4785553047404063
BOCAIÚVA,MG,1159,486.79698015530624,509.06220880069026,523.1686798964624,515.6933563416738,651.7169974115617,537.2876445211389,1.6328310864393338
BODOQUENA,MS,97,474.95154639175263,509.7886597938144,513.5556701030928,494.3134020618557,585.979381443299,515.7177319587629,2.236111111111111
BOITUVA,SP,686,521.6811953352769,545.8132653061225,555.5526239067055,573.265306122449,673.4402332361516,573.9505247813411,3.5309677419354837
BOM CONSELHO,PE,1081,463.49352451433856,479.9703977798335,500.8470860314523,498.69935245143387,607.2710453283996,510.0562812210916,1.1782039289055193
BOM DESPACHO,MG,606,511.6089108910891,540.76600660066,548.5242574257426,564.9090759075908,683.960396039604,569.9537293729372,3.354063018242123
BOM JARDIM,PE,1481,465.99277515192443,479.55901417960837,498.0775151924376,500.3820391627279,604.2943956785955,509.66114787305867,1.1041666666666667
BOM JESUS,PI,2195,451.4104328018223,457.14715261959,478.2350341685649,473.3518451025057,568.7653758542141,485.7819681093394,1.2013687266694317
BOM JESUS DA LAPA,BA,1487,465.826092804304,478.08459986550105,496.12131809011436,485.4768661735037,579.2737054472092,500.9565164761264,1.3322649572649572
BOM JESUS DE GOIÁS,GO,246,473.359756097561,490.63943089430893,514.4817073170732,509.4764227642276,637.3170731707318,525.0548780487804,2.7981072555205047
BOM JESUS DO ITABAPOANA,RJ,886,499.14717832957115,515.934085778781,529.634762979684,528.8058690744921,661.7381489841987,547.0520090293454,2.3579604578563997
BOM SUCESSO,MG,455,485.7145054945055,506.21560439560443,518.5395604395604,512.7657142857142,652.2197802197802,535.091032967033,1.883668903803132
BONFIM,RR,68,456.5235294117647,464.4823529411765,479.9235294117647,451.8705882352941,496.7647058823529,469.91294117647067,1.3403361344537814
BONITO,MS,1145,468.21493449781656,485.9400873362446,507.9655021834061,505.73117903930125,656.0524017467249,524.7808209606986,1.3234641006661731
BOQUEIRÃO,PB,716,472.67206703910614,493.6265363128491,509.46969273743014,490.9550279329609,619.1061452513967,517.1658938547487,1.2182175622542595
BOQUIM,SE,1022,463.7664383561644,477.80958904109593,494.39980430528374,493.77906066536207,647.6125244618395,515.4734833659492,1.2308499475341028
BOQUIRA,BA,313,446.567731629393,462.76517571884983,484.6523961661342,476.0447284345048,604.7923322683706,494.9644728434505,0.8972972972972973
BORBA,AM,217,439.53963133640553,446.31290322580645,465.9930875576037,450.46543778801845,486.91244239631334,457.84470046082953,0.75
BOTUCATU,SP,1949,535.3957927142125,554.7162647511544,555.9675731144176,581.0001026167265,678.8506926629041,581.186085171883,3.7831797235023044
BRAGANÇA,PA,3293,461.25560279380505,466.7827512906165,483.346917704221,473.14658366231396,572.7907682963863,491.4645247494685,1.253880557747961
BRAGANÇA PAULISTA,SP,2223,515.189338731444,537.3052181736392,547.3585695006748,561.1676113360325,663.3648223121908,564.8771120107963,3.4971020092735703
BRASILÂNDIA DE MINAS,MG,423,460.85744680851064,475.6770685579196,495.73144208037826,486.09763593380615,614.7990543735225,506.63252955082737,1.8086854460093897
BRASILÉIA,AC,272,460.34375,471.3779411764706,492.75183823529414,471.44816176470584,548.4558823529412,488.87551470588244,1.5746753246753247
BRASNORTE,MT,74,471.03108108108114,487.3837837837838,510.95810810810815,485.5324324324325,582.4324324324324,507.4675675675676,2.8115384615384613
BRASÍLIA,DF,52214,517.112115524572,539.6538054927797,548.7709713869843,551.1553491400773,658.7486114835102,563.0881706055847,4.116717984716262
BRASÍLIA DE MINAS,MG,943,467.13499469777304,492.5171792152704,510.66924708377513,493.75599151643695,606.2354188759278,514.0625662778367,1.427403846153846
BRAÇO DO NORTE,SC,510,500.8701960784314,522.6107843137255,534.0305882352941,524.8327450980393,637.3333333333334,543.9355294117647,3.2629558541266794
BREJETUBA,ES,137,484.06058394160584,513.9788321167883,527.6642335766423,530.505109489051,667.4452554744526,544.730802919708,1.8060109289617485
BREJINHO DE NAZARÉ,TO,64,446.3171875,452.6421875,489.940625,464.2765625,533.75,477.38531249999994,1.321917808219178
BREJO,MA,766,437.68289817232375,446.02297650130544,465.09856396866843,456.2443864229765,567.9634464751958,474.602454308094,1.0034626038781163
BREJO DA MADRE DE DEUS,PE,471,475.5651804670913,500.0195329087049,512.7953290870488,515.1774946921444,647.176220806794,530.1467515923566,1.080827067669173
BREJO SANTO,CE,1822,476.4736004390779,492.4668496158068,509.15279912184417,513.1232162458837,623.4357848518111,522.9304500548848,1.359447004608295
BREJÕES,BA,314,443.5589171974522,451.6987261146497,473.6745222929936,455.80286624203825,548.2165605095541,474.5903184713376,0.8843085106382979
BREU BRANCO,PA,547,453.7725776965265,464.32650822669103,484.8281535648994,460.62413162705667,538.5374771480805,480.4177696526508,1.312603648424544
BREVES,PA,3123,448.67159782260643,457.007204610951,474.79061799551715,454.9022734550112,537.4703810438681,474.5684149855908,1.1191630517989284
BROTAS DE MACAÚBAS,BA,330,456.28818181818184,469.4463636363636,486.0433333333333,481.1024242424242,593.5757575757576,497.2912121212121,1.305810397553517
BRUMADINHO,MG,752,503.5472074468085,526.2033244680852,531.1679521276595,542.4425531914893,660.4255319148937,552.7573138297873,2.6646039603960396
BRUMADO,BA,1756,485.5362756264237,512.1356492027335,521.8863325740319,529.286617312073,647.9612756264237,539.3612300683371,1.602077922077922
BRUSQUE,SC,1149,518.9715404699739,543.3718885987815,550.5370757180157,547.6057441253264,639.1470844212358,559.9266666666667,3.6316333563059957
BUERAREMA,BA,308,461.21590909090907,478.9883116883117,504.72564935064935,475.27467532467534,586.8181818181819,501.4045454545455,1.2039800995024876
BUJARU,PA,667,438.51289355322336,443.7733133433283,461.9785607196402,449.9310344827586,495.71214392803597,457.98158920539726,0.9934469200524246
BURITI BRAVO,MA,589,441.7320882852292,448.69235993208827,473.14023769100163,462.8685908319185,591.3073005093379,483.5481154499151,0.8939688715953308
BURITI DOS LOPES,PI,750,454.52439999999996,464.13506666666666,487.41479999999996,469.39733333333334,583.1733333333333,491.72898666666663,0.8637426900584795
BURITICUPU,MA,982,456.52606924643584,464.54002036659875,485.2294297352342,465.8053971486762,547.7189409368635,483.9639714867617,1.1939619520264682
BURITIS,RO,809,466.56390605686033,481.5621755253399,498.0948084054388,485.5766378244747,592.2867737948084,504.8168603213844,1.759698275862069
BUTIÁ,RS,285,476.1122807017544,508.50385964912283,529.6922807017544,501.8063157894736,567.578947368421,516.7387368421053,2.0864197530864197
CAAPIRANGA,AM,130,439.2053846153846,436.6523076923077,464.1569230769231,451.08384615384614,414.7692307692308,441.17353846153844,0.9790794979079498
CAAPORÃ,PB,331,458.2864048338368,465.24048338368584,491.0945619335347,469.7196374622357,570.2114803625377,490.91051359516615,1.1524663677130045
CAARAPÓ,MS,279,475.76344086021504,488.141935483871,510.52150537634407,496.6480286738351,571.4695340501792,508.5088888888889,2.162907268170426
CABEDELO,PB,1451,490.17580978635425,505.773466574776,519.8644383184011,515.6148862853204,618.4838042729152,529.9824810475534,2.447431302270012
CABO DE SANTO AGOSTINHO,PE,3056,475.146695026178,494.19869109947643,515.5906740837696,501.1169829842932,593.4162303664922,515.8938547120418,1.5334462320067739
CABO FRIO,RJ,3032,504.5866424802111,529.5763852242744,540.1718007915567,538.128660949868,653.7467018469657,553.2420382585752,2.779989168697536
CABREÚVA,SP,414,504.4864734299517,526.4760869565217,541.1599033816425,547.7217391304348,640.5797101449275,552.0847826086956,3.2136563876651985
CABROBÓ,PE,1476,445.0260840108401,453.9309620596206,476.87669376693765,471.7502032520326,503.68563685636855,470.25391598915996,0.9183474300585557
CACHOEIRA,BA,1136,450.6637323943662,463.87429577464786,484.1995598591549,466.2129401408451,547.1302816901408,482.41616197183095,1.047779273216689
CACHOEIRA DO SUL,RS,1366,495.3810395314788,525.8136163982431,536.3776720351391,528.6890922401171,623.0161054172768,541.8555051244509,2.3256669733210673
CACHOEIRA PAULISTA,SP,331,518.133836858006,547.121752265861,549.8380664652568,559.9540785498489,663.987915407855,567.8071299093656,2.8503740648379052
CACHOEIRAS DE MACACU,RJ,643,494.1326594090202,513.7318818040435,526.6595645412131,514.0409020217729,642.8926905132192,538.2915396578538,2.0749039692701663
CACHOEIRINHA,RS,1953,497.673886328725,525.5555555555555,542.242089093702,524.1717357910907,605.9395801331285,539.1165693804403,2.6688761675203376
CACHOEIRO DE ITAPEMIRIM,ES,2958,505.9725152129817,523.5349560513861,535.1332995267072,550.2138945233265,683.0561189993239,559.582156862745,2.4933846153846155
CACIMBA DE DENTRO,PB,456,455.1638157894737,473.18903508771933,496.5934210526316,475.19912280701755,575.8333333333334,495.19574561403516,0.9666666666666667
CACOAL,RO,1724,490.45098607888633,503.90916473317867,517.3836426914153,515.788747099768,625.9744779582367,530.701403712297,2.604575163398693
CACULÉ,BA,1465,475.10696245733783,491.58880546075085,507.0447781569966,506.48040955631404,646.8668941979522,525.4175699658703,1.1832979476291579
CAETITÉ,BA,2080,471.1045673076923,492.07274038461543,505.7442307692308,507.64125,653.7884615384615,526.07025,1.3808673469387756
CAETÉ,MG,578,499.189446366782,532.4176470588236,536.0326989619377,550.2974048442907,690.6574394463668,561.7189273356402,2.5517799352750807
CAETÉS,PE,683,460.79721815519764,480.57964860907765,504.05300146412884,497.24084919472915,571.0102489019034,502.7361932650074,1.0809948979591837
CAFELÂNDIA,PR,227,492.5096916299559,509.5837004405286,525.8334801762114,518.9356828193833,610.7488986784141,531.5222907488986,3.039473684210526
CAICÓ,RN,2616,504.4419342507646,525.5617354740061,531.124006116208,534.7740825688073,669.6100917431193,553.102370030581,2.0392869505019036
CAIEIRAS,SP,1479,500.8699121027721,529.2438133874239,543.7302231237322,535.2659905341447,640.0946585530764,549.8409195402298,2.8109339407744875
CAJAMAR,SP,1004,488.97629482071716,517.1957171314741,538.1254980079681,520.9398406374502,628.98406374502,538.844282868526,2.7123233908948197
CAJATI,SP,228,498.5732456140351,521.5986842105264,541.1421052631579,539.6,630.6140350877193,546.3056140350877,2.4482142857142857
CAJAZEIRAS,PB,2620,484.0090458015267,501.23515267175577,515.2985496183206,514.4658778625954,638.2061068702291,530.6429465648855,1.5799595141700404
CAJURU,SP,298,493.85335570469795,513.7456375838926,523.0392617449664,531.6614093959731,637.51677852349,539.963288590604,2.754491017964072
CALDAS NOVAS,GO,1559,487.137395766517,502.0805003207184,519.9193713919179,518.2259781911482,631.7254650416934,531.817742142399,2.2829229122055676
CAMACAN,BA,961,455.89001040582724,460.0653485952133,483.1992715920916,470.49979188345475,551.1966701352758,484.17021852237247,1.211336032388664
CAMAMU,BA,755,453.08344370860925,462.4662251655629,487.01350993377486,464.25761589403976,544.1059602649007,482.1853509933775,1.152471083070452
CAMAPUÃ,MS,134,470.17238805970146,489.460447761194,510.23656716417906,483.6917910447761,555.9701492537314,501.9062686567164,2.3858267716535435
CAMAQUÃ,RS,1682,478.92788347205703,505.59167657550535,521.9263376932223,503.1728299643282,579.2865636147443,517.7810582639715,2.087481426448737
CAMARAGIBE,PE,3900,484.2170512820513,501.90089743589743,518.2771025641025,506.54574358974355,603.8256410256411,522.9532871794871,1.747366061421206
CAMAÇARI,BA,4404,479.632765667575,500.55896911898276,517.8419391462306,493.73462761126245,588.0336058128973,515.9603814713896,1.4736040609137055
CAMBORIÚ,SC,551,505.4742286751361,527.4894736842106,543.8983666061706,526.5980036297641,624.6098003629764,545.6139745916515,2.931318681318681
CAMBUÍ,MG,631,498.06354992076064,521.7045958795562,535.9630744849445,537.680031695721,668.0824088748019,552.2987321711569,2.4962518740629687
CAMBÉ,PR,1056,502.2731060606061,528.9402462121212,539.7869318181819,528.8678030303031,621.1363636363636,544.2008901515152,2.988824503311258
CAMETÁ,PA,5407,456.7945256149436,462.7082300721287,475.4601627519882,469.84886258553723,586.8725725910856,490.3368707231367,1.05911718339464
CAMOCIM,CE,1362,481.15712187958883,500.79045521292215,513.6039647577093,519.2077826725404,585.4772393538914,520.0473127753304,1.2735988200589972
CAMPINA GRANDE,PB,13468,500.6361597861598,524.1479506979507,532.2422928422928,535.6950994950995,671.3944163944163,552.8231838431839,2.013735732249952
CAMPINA GRANDE DO SUL,PR,566,493.43038869257947,514.252296819788,533.3577738515901,514.1314487632509,604.416961130742,531.9177738515901,2.7002881844380404
CAMPINAS,SP,12588,535.823490625993,555.755552907531,559.3749285033365,584.4043056879568,675.5862726406101,582.1889100730854,4.438796229151559
