MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
BELA CRUZ,CE,529,489.5680529300567,501.5357277882798,493.7117202268431,516.7039697542533,517.1266540642722,503.72922495274105,0.8499234303215927
BELA VISTA,MS,401,487.1192019950124,495.99700748129675,493.33067331670827,492.89501246882793,453.1172069825436,484.49182044887783,1.4852430555555556
BELFORD ROXO,RJ,4645,494.5385145317546,506.6890850376749,504.10742734122715,497.61052744886973,512.2411194833154,503.0373347685683,1.4811115640712054
BELO HORIZONTE,MG,78966,541.5159954917307,558.2125421067295,542.3582769799661,563.8623888762252,574.9471924625789,556.1792791834462,2.237089887317741
BELO JARDIM,PE,2061,499.83566229985445,509.626006792819,501.94803493449785,510.354051431344,520.3396409509946,508.420679281902,1.1933122279382666
BELÉM,PA,67136,511.5720492731173,522.5341932793136,508.65557078169684,503.9896791587226,539.865943755958,517.3234872497617,1.4641945756131607
BELÉM DO SÃO FRANCISCO,PE,1068,474.6894194756554,480.213202247191,474.55,474.7694756554307,480.9737827715356,477.0391760299626,0.8374053682037165
BENEVIDES,PA,2224,494.63682553956835,506.48399280575535,490.70566546762586,482.14523381294964,516.6187050359712,498.1180845323741,1.1016088722274289
BENJAMIN CONSTANT,AM,766,457.45091383812013,448.30953002610966,439.06527415143603,441.3351174934726,337.7023498694517,424.772637075718,0.5640877598152425
BENTO GONÇALVES,RS,1441,535.8628036086052,552.8849410131853,538.917626648161,562.0932685634975,571.7557251908397,552.3028730048577,2.7344662772172064
BEQUIMÃO,MA,469,479.7835820895522,476.33155650319827,468.64264392324094,468.92963752665247,465.88486140724945,471.9144562899786,0.8207831325301205
BERTIOGA,SP,958,496.98768267223386,513.0406054279749,513.693841336117,505.0205636743215,499.0814196242171,505.56482254697283,1.9439091534755677
BERURI,AM,142,461.10774647887325,454.5239436619718,458.93450704225353,452.68591549295775,413.80281690140845,448.210985915493,0.75
BETIM,MG,9850,518.8092893401015,530.8940812182741,522.510345177665,528.3229035532995,532.5096446700508,526.6092527918782,1.9034211790542859
BEZERROS,PE,2360,497.38788135593217,509.0668220338983,506.79135593220343,507.8185169491525,520.7881355932203,508.3705423728814,1.009037162162162
BIGUAÇU,SC,1232,521.5491071428571,534.2011363636364,523.7039772727273,540.0619318181818,539.1558441558442,531.7343993506494,2.513255033557047
BIRIGUI,SP,2258,518.0585031000886,535.3252878653676,525.941186891054,543.2236492471213,539.0345438441099,532.3166341895483,2.232684355616816
BLUMENAU,SC,3586,541.9688232013385,552.1510317902956,537.7943390964863,562.3218070273285,552.9559397657557,549.4383881762409,2.920716112531969
BOA ESPERANÇA,MG,1900,511.74721052631577,519.2522631578947,507.3960526315789,527.6178421052632,537.0315789473684,520.6089894736841,1.5792709705753185
BOA VIAGEM,CE,1288,483.7232142857143,485.8767080745341,479.9950310559006,489.3356366459628,489.72049689440996,485.73021739130434,0.7784644194756555
BOA VISTA,RR,10610,503.0008859566447,508.18459943449574,498.18481621112164,495.3085108388313,489.79830348727614,498.8954231856739,1.559340991535671
BOA VISTA DO RAMOS,AM,257,464.58132295719844,462.25992217898835,454.5863813229572,447.08715953307393,431.5175097276265,452.0064591439688,0.8570588235294118
BOCA DA MATA,AL,892,484.1456278026906,489.2931614349776,481.22443946188343,484.2246636771301,497.4887892376682,487.27533632287003,0.9234817813765183
BOCA DO ACRE,AM,572,475.8183566433566,472.87430069930065,473.1991258741259,482.57639860139864,481.53846153846155,477.2013286713286,1.1458333333333333
BOCAIÚVA,MG,2101,505.9869109947644,515.0652546406474,504.34493098524507,504.4147548786292,500.19990480723465,506.00235126130417,1.3063981868898187
BODOQUENA,MS,114,487.26842105263154,483.8885964912281,478.47280701754386,474.23859649122807,436.140350877193,472.0017543859649,1.3210659898477157
BOITUVA,SP,988,520.2208502024291,532.79504048583,528.2622469635627,535.0795546558704,522.9757085020243,527.8666801619433,2.3076923076923075
BOM CONSELHO,PE,1378,484.3798984034833,493.6401306240929,487.76487663280113,489.5128447024673,492.7721335268505,489.613976777939,0.905799192152337
BOM DESPACHO,MG,1141,532.9168273444346,551.9733567046451,533.196231375986,562.3490797546012,577.6687116564417,551.6208413672217,2.2726190476190475
BOM JARDIM,MA,1725,491.7253333333333,491.77066666666667,485.816115942029,493.34794202898547,501.8666666666667,492.90534492753625,0.8644239423942395
BOM JESUS,PI,2815,480.1851865008881,476.27662522202485,466.3627353463588,470.79488454706933,460.7460035523979,470.8730870337478,0.8984812150279776
BOM JESUS DA LAPA,BA,1718,489.5081490104773,496.0805587892899,485.19610011641447,486.60488940628636,486.6938300349243,488.8167054714785,1.0888646288209607
BOM JESUS DE GOIÁS,GO,388,504.9520618556701,508.5649484536083,503.33505154639175,518.3025773195876,504.3298969072165,507.89690721649487,2.0625
BOM JESUS DO ITABAPOANA,RJ,1319,524.0167551175133,532.5438210765732,514.4519332827899,530.186959818044,538.3017437452615,527.9002426080364,1.7595074812967582
BOM SUCESSO,MG,853,512.0078546307151,518.6670574443142,507.0440797186401,519.7975381008206,532.9425556858148,518.0918171160608,1.539655172413793
BONFIM,RR,74,486.92162162162157,476.00540540540544,468.2067567567568,468.427027027027,476.7567567567568,475.2635135135135,1.5525362318840579
BONITO,PE,1877,482.46925945657966,488.75849760255727,488.6019712306873,487.2559936068194,486.1267980820458,486.6425039957379,0.9601787891101179
BOQUEIRÃO,PB,973,494.08170606372045,503.3912641315519,490.93412127440905,492.41767728674205,496.0739979445015,495.379753340185,0.8268921095008052
BOQUIM,SE,1433,481.0520586182833,481.211793440335,475.58032100488487,476.62679692951843,512.533147243545,485.40082344731326,0.9494605337876206
BOQUIRA,BA,376,487.93244680851063,482.33696808510643,470.36356382978727,485.4348404255319,518.8297872340426,488.97952127659585,0.7727272727272727
BORBA,AM,311,461.9225080385852,465.3202572347267,460.54180064308684,466.5385852090032,431.7041800643087,457.20546623794206,0.8964208242950108
BOTUCATU,SP,2758,546.0896664249457,557.6969905728789,541.458049311095,563.6209572153734,572.5815808556926,556.2894488759972,2.596321321321321
BRAGANÇA,PA,4876,486.717165709598,493.05307629204265,480.2991591468417,476.49220672682526,504.17555373256766,488.1474323215751,0.9662468157373337
BRAGANÇA PAULISTA,SP,3848,523.3080821205821,538.10408004158,529.1027806652806,549.5466995841996,541.3617463617463,536.2846777546778,2.273016870064609
BRASILÂNDIA DE MINAS,MG,483,498.10124223602486,502.61739130434785,488.708281573499,497.0672877846791,488.6128364389234,495.0214078674949,1.2727642276422764
BRASILÉIA,AC,510,484.91235294117644,490.0523529411765,483.6737254901961,479.3778431372549,475.84313725490193,482.77188235294125,1.1894768856447688
BRASNORTE,MT,146,483.9424657534247,488.38150684931503,477.63150684931503,494.13150684931503,476.71232876712327,484.15986301369855,1.934090909090909
BRASÍLIA,DF,83359,523.4261951318994,535.983490684869,527.1940306385634,527.9308329034657,549.544980146115,532.8159059009824,2.046759315169025
BRASÍLIA DE MINAS,MG,1517,492.4760711931443,502.50949241924855,493.1803559657218,496.9392880685564,484.10019775873434,493.84108108108103,1.111658653846154
BRAÇO DO NORTE,SC,722,524.7559556786704,527.2193905817174,513.8623268698061,532.5527700831025,526.814404432133,525.0409695290858,2.58767926988266
BREJETUBA,ES,268,509.91641791044776,519.1417910447761,499.30111940298514,518.9981343283582,525.8955223880597,514.6505970149253,1.4445288753799392
BREJINHO DE NAZARÉ,TO,205,467.909756097561,470.6424390243902,461.4268292682927,451.360487804878,442.4390243902439,458.75570731707313,0.9516393442622951
BREJO,MA,559,477.92826475849733,473.1459749552772,462.37781753130594,464.33631484794273,446.1896243291592,464.7955992844365,0.7130307467057101
BREJO DA MADRE DE DEUS,PE,943,479.9452810180276,487.4019088016967,484.48016967126193,486.41940615058326,491.87698833510075,486.02475079533394,0.8303324099722992
BREJO SANTO,CE,1899,497.72654028436017,502.6352817272249,492.9676145339652,504.74655081621904,507.8883622959452,501.19286993154293,1.0965443186255368
BREJÕES,BA,319,480.8736677115988,472.5658307210031,468.0404388714733,459.4633228840125,463.51097178683386,468.89084639498435,0.7543383947939263
BREU BRANCO,PA,706,481.99305949008493,488.8586402266289,473.40453257790364,469.38739376770536,485.5524079320113,479.83920679886677,1.0273170731707317
BREVES,PA,4263,477.4849870982876,486.01578700445697,475.9286418015482,465.6017827820783,495.02228477597936,480.0106966924701,0.9461052981232353
BROTAS DE MACAÚBAS,BA,345,484.1846376811595,492.1246376811594,479.3353623188406,485.91797101449276,502.0289855072464,488.71831884057974,0.8595971563981043
BRUMADINHO,MG,1721,516.1925624636839,529.5337594421848,516.5423590935503,526.361127251598,524.4509006391633,522.616141778036,1.9156626506024097
BRUMADO,BA,1944,511.2034465020576,524.2826131687243,506.24639917695475,525.7370370370371,550.5555555555555,523.605010288066,1.3590351917754053
BRUSQUE,SC,1376,528.2062500000001,540.5141715116279,524.9330668604651,542.1261627906977,540.8720930232558,535.3303488372094,2.5833798882681562
BUERAREMA,BA,432,489.5074074074074,500.73055555555555,489.26435185185187,473.70972222222224,490.787037037037,488.7998148148148,1.1169093851132685
BUJARU,PA,753,475.17662682602923,477.67357237715805,464.9713147410359,464.5609561752988,454.9269588313413,467.46188579017263,0.905786350148368
BURITI BRAVO,MA,406,471.70197044334975,469.7637931034483,459.47635467980297,460.5748768472906,446.79802955665025,461.66300492610833,0.71529284164859
BURITI DOS LOPES,PI,905,480.8049723756906,477.5959116022099,473.7760220994475,465.6460773480663,484.64088397790056,476.492773480663,0.6810344827586207
BURITICUPU,MA,1579,477.4286257124763,473.72425585813806,467.9613679544015,469.0993666877771,430.6903103229892,463.7807853071564,0.9089022140221402
BURITIS,RO,1070,492.86663551401875,497.2243925233645,488.0253271028037,491.5804672897196,479.98130841121497,489.9356261682243,1.2989425981873113
BUTIÁ,RS,467,503.6631691648823,520.6374732334048,523.3644539614561,520.9925053533191,529.9357601713062,519.7186723768737,1.9048951048951048
CAAPIRANGA,AM,142,467.42464788732394,453.16971830985915,450.79154929577464,454.5605633802817,425.77464788732397,450.3442253521127,0.7702991452991453
CAAPORÃ,PB,677,482.2127031019202,481.91152141802064,476.806646971935,479.614623338257,483.397341211226,480.7885672082718,1.071320564516129
CAARAPÓ,MS,426,501.70704225352114,507.17629107981224,492.4340375586854,495.0180751173709,500.18779342723,499.304647887324,1.6933823529411764
CABEDELO,PB,2036,495.548231827112,502.74911591355595,500.4236247544204,500.41969548133596,507.328094302554,501.2937524557957,1.3406293952180028
CABO DE SANTO AGOSTINHO,PE,5454,492.6039970663733,498.19493949394945,497.5679501283462,494.4403006967363,481.33846718005134,492.82913091309126,1.2697978899199187
CABO FRIO,RJ,4022,518.8378170064644,534.8011188463452,526.2415216310293,535.4794132272501,566.921929388364,536.4563600198906,2.0694901315789473
CABREÚVA,SP,720,499.5518055555555,515.0143055555556,512.1113888888889,511.8355555555555,511.5833333333333,510.01927777777775,2.230534709193246
CABROBÓ,PE,1613,472.73006819590825,473.62386856788595,466.14829510229384,472.2988220706758,451.7048977061376,467.3011903285803,0.8228960396039604
CACHOEIRA,BA,1300,485.9130769230769,492.0726153846154,488.28661538461535,477.9747692307692,501.38461538461536,489.1263384615384,0.9699948266942576
CACHOEIRA DO SUL,RS,2187,517.56410608139,529.7124828532236,522.2657978966621,524.3233196159123,522.9172382258802,523.3565889346137,1.9943664271717831
CACHOEIRA PAULISTA,SP,493,529.3963488843814,544.1152129817444,530.0239350912778,546.4150101419878,555.131845841785,541.0164705882353,2.34789391575663
CACHOEIRAS DE MACACU,RJ,1044,510.39932950191576,525.382662835249,513.5294061302682,516.1884099616858,547.5478927203065,522.609540229885,1.6078326180257512
CACHOEIRINHA,RS,2988,515.4335341365462,532.3465863453815,532.4951807228916,530.4994310575636,533.326639892905,528.8202744310576,2.3361892873354515
CACHOEIRO DE ITAPEMIRIM,ES,5037,520.2326980345443,528.7830653166567,515.5724042088546,530.6280722652373,554.8779035139964,530.0188286678579,1.8374340266997826
CACIMBA DE DENTRO,PB,466,481.79828326180257,488.59914163090133,488.57403433476395,478.72274678111586,503.9914163090129,488.3371244635193,0.8696996466431095
CACOAL,RO,3928,507.5980906313646,511.41563136456216,500.8627036659878,503.4665733197556,500.9521384928717,504.85902749490833,1.730595427963849
CACULÉ,BA,1592,502.038756281407,509.41702261306534,488.6997487437186,506.90006281407034,539.1582914572864,509.2427763819095,0.9587710084033614
CAETITÉ,BA,2166,502.4380424746076,514.8747460757156,498.0324561403509,509.82894736842104,548.005540166205,514.63594644506,1.0965623792970258
CAETÉ,MG,1172,515.6556313993174,532.3424061433448,518.8429180887372,533.287457337884,530.6313993174061,526.1519624573378,1.9970106985525489
CAETÉS,PE,1061,481.88133836003766,489.35146088595667,481.99114043355326,491.47964184731387,469.688972667295,482.87851083883123,0.7467105263157895
CAFELÂNDIA,PR,440,505.37386363636364,523.0338636363637,509.24295454545455,519.1338636363636,522.8636363636364,515.9296363636364,2.4244532803180916
CAICÓ,RN,4271,511.7230156871927,518.2466401311168,504.10191992507606,512.8402481854367,527.2816670568953,514.8386981971436,1.4163511808184603
CAIEIRAS,SP,2765,506.35801084990953,523.3616998191682,521.4231464737794,518.0760216998192,514.3508137432189,516.7139385171791,2.039805133079848
CAJAMAR,SP,1488,503.93756720430105,522.6346102150538,518.1716397849463,510.7391801075269,525.8333333333334,516.2632661290323,2.101082251082251
CAJATI,SP,475,500.2202105263158,519.0294736842105,515.7006315789473,518.262947368421,503.62105263157895,511.3668631578947,1.9482394366197182
CAJAZEIRAS,PB,4270,501.81002341920373,507.7672365339579,496.6209836065574,505.30351288056204,526.3372365339578,507.5677985948478,1.1753275893017412
CAJURU,SP,480,509.8147916666667,526.9502083333333,515.9131249999999,524.9152083333333,529.0416666666666,521.327,2.0193602693602695
CALDAS NOVAS,GO,1699,506.79493819894054,516.3331371394938,507.5394349617422,513.7858151854032,520.188346085933,512.9283343143026,1.9265429338103757
CAMACAN,BA,1429,482.5578026592022,489.99013296011196,479.0841147655703,469.2974807557733,484.71658502449264,481.1292232330301,0.9843290891283056
CAMAMU,BA,683,476.7909224011713,481.71918008784775,471.29253294289896,462.8292825768668,474.904831625183,473.50734992679355,0.958171206225681
CAMANDUCAIA,MG,401,512.2508728179552,529.6379052369077,522.3581047381547,542.1044887780548,521.3466334164589,525.5396009975062,2.008116883116883
CAMAPUÃ,MS,166,503.0710843373494,497.78734939759033,485.8638554216867,485.12108433734943,470.0,488.36867469879525,1.7411894273127753
CAMAQUÃ,RS,2210,507.1762895927602,520.5923981900452,513.99407239819,517.6529864253395,535.3393665158371,518.9510226244344,1.7695173307418206
CAMARAGIBE,PE,6573,499.50448805720373,507.016065723414,504.54726913129474,502.17600791115166,504.72539175414573,503.593844515442,1.3104903322294628
CAMAÇARI,BA,6226,495.3698201092194,508.20830388692576,501.3948602634115,491.90181496948287,509.28043687761004,501.23104722132996,1.2954501498887923
CAMBORIÚ,SC,994,505.1891348088531,522.0402414486922,518.1640845070423,508.27857142857147,499.1951710261569,510.57344064386314,2.352536997885835
CAMBUÍ,MG,912,522.1332236842105,538.6894736842105,525.2264254385965,538.6282894736842,535.3728070175439,532.010043859649,1.8745915032679739
CAMBÉ,PR,1824,516.4688048245614,534.6401315789474,522.4917214912281,521.9443530701755,521.063596491228,523.3217214912281,2.297623801916933
CAMETÁ,PA,6216,481.056241956242,487.0381595881596,473.93978442728445,469.2427123552124,499.6332046332046,482.1820205920206,0.7873138919650547
CAMOCIM,CE,1861,496.3142933906502,505.5126276195594,497.8051585169264,506.1969908651263,509.2745835572273,503.020730789898,0.9639515099957465
CAMPINA GRANDE,PB,22087,511.98424412550366,522.9899262009327,513.7116629691674,520.3152487888804,549.5956897722642,523.7193543713496,1.4491965729621856
CAMPINA GRANDE DO SUL,PR,789,508.10291508238276,526.7101394169835,517.8764258555133,513.1357414448669,516.6793409378961,516.5009125475284,2.0650128314798972
CAMPINAS,SP,18501,537.9415599156803,552.230090265391,540.8328901140479,560.9256526674234,556.0985892654451,549.6057564455975,2.5486048216673134
CAMPO ALEGRE,AL,1056,477.0815340909091,482.5420454545455,475.7785984848485,469.77708333333334,495.7765151515151,480.1911553030303,0.8516857962697274
CAMPO BELO,MG,1815,524.758347107438,535.6760881542699,518.0831404958678,541.4417630853994,547.3388429752066,533.4596363636364,1.7496556473829201
