NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
BOCAIÚVA,MG,1555,467.76160771704184,497.88790996784564,512.2630225080386,503.5333762057878,562.1221864951768,1.8757150286011441
BODOQUENA,MS,115,452.3817391304348,476.2026086956522,497.94,468.0913043478261,480.5217391304348,1.6432926829268293
BOITUVA,SP,807,495.0627013630731,529.8619578686493,542.5661710037175,558.8089219330855,583.8909541511772,3.2065923862581243
BOM CONSELHO,PE,1253,450.1295291300878,480.1100558659218,495.89497206703913,497.0818834796488,549.3535514764565,1.3313953488372092
BOM DESPACHO,MG,900,498.86555555555555,531.0725555555556,540.6037777777779,560.3088888888889,623.7111111111111,3.5270408163265308
BOM JARDIM,PE,1430,452.2561538461539,484.1187412587413,497.8272027972028,499.9313986013986,561.93006993007,1.2646882494004796
BOM JESUS,PI,2661,439.18605787298014,459.9303645246148,476.4831642239759,468.7048102217212,523.7880496054115,1.3192695214105794
BOM JESUS DA LAPA,BA,1515,453.86976897689766,482.33610561056105,500.21392739273927,492.75313531353135,540.5676567656766,1.5383973288814692
BOM JESUS DE GOIÁS,GO,278,461.69424460431657,488.56258992805755,513.5010791366906,521.3172661870504,546.3309352517986,3.1451612903225805
BOM JESUS DO ITABAPOANA,RJ,1029,484.6731778425656,508.7617103984451,523.1303206997085,530.8090379008746,576.3459669582119,2.5519639934533553
BOM SUCESSO,MG,636,475.2743710691824,500.7276729559748,516.73286163522,518.4037735849056,584.8427672955975,2.013177159590044
BONFIM,RR,32,440.615625,460.590625,476.6375,449.0,467.5,2.2717391304347827
BONITO,PE,1486,452.42839838492597,482.42335127860025,501.56958277254375,495.72691790040375,555.9892328398385,1.4406130268199233
BOQUEIRÃO,PB,833,452.24981992797115,487.4280912364946,501.8506602641056,497.4105642256903,567.0108043217286,1.2555555555555555
BOQUIM,SE,1125,450.90524444444446,476.39386666666667,492.644,483.41697777777773,597.44,1.3018292682926829
BOQUIRA,BA,328,443.14969512195125,468.4878048780488,478.47774390243904,474.57743902439023,582.6219512195122,1.2665706051873198
BORBA,AM,184,424.0244565217391,452.12282608695654,469.21358695652174,455.51032608695647,463.5869565217391,1.405579399141631
BOTUCATU,SP,2301,524.1903085614949,550.9747935680139,554.6238591916558,585.8722294654498,623.7983485441113,3.954320517700799
BRAGANÇA,PA,3738,447.29101123595507,478.82752808988766,488.44424826110225,474.44967897271266,557.8972712680578,1.4829462230592174
BRAGANÇA PAULISTA,SP,2611,498.275909613175,532.124090386825,541.7436997319035,558.1908847184986,605.5227882037534,3.532865252464894
BRASILÂNDIA DE MINAS,MG,538,450.84052044609666,472.4007434944238,490.7758364312268,484.03122676579926,508.25278810408923,1.8067542213883678
BRASILÉIA,AC,402,443.40820895522387,486.10099502487566,506.5258706467662,484.0741293532338,519.1542288557214,1.789426523297491
BRASNORTE,MT,68,438.38529411764705,476.47058823529414,495.34558823529414,465.06029411764706,501.1764705882353,2.701219512195122
BRASÍLIA,DF,67541,492.541093557987,526.5649368531706,537.6681023378392,536.427877881583,594.8523119290505,4.088145913954018
BRASÍLIA DE MINAS,MG,1111,456.13474347434743,489.57389738973893,506.28550855085507,501.10621062106213,543.7443744374438,1.615979381443299
BRAÇO DO NORTE,SC,601,474.37404326123124,511.45291181364394,519.9399334442596,534.5221297836938,579.900166389351,3.4969604863221884
BREJETUBA,ES,189,474.08730158730157,499.7804232804233,510.16031746031746,519.9687830687831,550.4761904761905,1.739819004524887
BREJINHO DE NAZARÉ,TO,75,451.06,458.632,488.08799999999997,471.372,584.5333333333333,1.9076086956521738
BREJO,MA,550,433.2485454545455,453.8952727272727,470.1189090909091,462.6758181818182,491.8545454545455,1.174863387978142
BREJO DA MADRE DE DEUS,PE,615,447.7588617886179,479.2369105691057,497.840325203252,499.73235772357725,551.1544715447154,1.2167449139280124
BREJO SANTO,CE,1846,462.60574214517874,488.66798483206935,504.7486457204767,507.485698808234,567.2914409534128,1.5250347705146037
BREJÕES,BA,320,430.2925,451.7421875,474.636875,457.78312500000004,470.25,1.11509900990099
BREU BRANCO,PA,775,433.15767741935485,460.0372903225807,478.161935483871,457.30941935483867,481.21290322580643,1.3879807692307693
BREVES,PA,3603,435.72145434360255,467.76880377463226,480.4355814598945,462.0504857063558,535.1207327227311,1.371836121836122
BROTAS DE MACAÚBAS,BA,312,448.08012820512823,480.1092948717949,501.01794871794874,494.39903846153845,569.5512820512821,1.330945558739255
BRUMADINHO,MG,1252,483.2288338658147,511.7415335463259,525.2215654952076,531.1714856230032,577.332268370607,2.601678502259522
BRUMADO,BA,1940,475.91298969072164,509.6748453608247,518.4189690721649,525.5934536082475,585.8969072164948,1.8010879848628194
BRUSQUE,SC,1490,489.7225503355705,525.1394630872484,534.7899328859061,544.2837583892617,576.738255033557,3.643312101910828
BUERAREMA,BA,351,449.64843304843305,484.28034188034184,500.34871794871793,476.1182336182336,548.1481481481482,1.5760626398210291
BUJARU,PA,682,432.3233137829912,463.1192082111437,472.65718475073317,462.541642228739,508.3284457478006,1.2702523240371846
BURITI BRAVO,MA,448,426.45022321428576,445.22433035714283,466.62410714285716,463.6252232142857,504.33035714285717,0.941351888667992
BURITI DOS LOPES,PI,844,438.49834123222746,467.3627962085308,484.5751184834123,463.5483412322275,537.7725118483412,1.02909796314258
BURITICUPU,MA,1255,437.5515537848605,460.94613545816736,480.83099601593625,464.19314741035856,487.0597609561753,1.35
BURITIS,MG,985,453.2794923857868,482.3744162436548,499.38172588832487,485.4151269035533,520.751269035533,1.9662337662337663
BUTIÁ,RS,381,464.1543307086614,507.00787401574803,528.0779527559056,510.2976377952756,563.989501312336,2.497005988023952
CAAPIRANGA,AM,84,428.19642857142856,443.54999999999995,468.53333333333336,454.8940476190476,455.7142857142857,1.414179104477612
CAAPORÃ,PB,568,433.9658450704225,463.97359154929575,487.3970070422535,471.994014084507,515.2464788732394,1.3279352226720649
CAARAPÓ,MS,395,455.0108860759493,484.5911392405063,499.5782278481013,493.0010126582278,526.126582278481,2.3811475409836067
CABEDELO,PB,1881,469.16034024455075,500.9909090909091,514.375172780436,507.74848484848485,565.7097288676237,2.2368067978533093
CABO DE SANTO AGOSTINHO,PE,4031,460.855048375093,490.1885636318532,510.32885140163734,499.20506077896306,544.1627387744976,1.7167584579071598
CABO FRIO,RJ,3244,491.2547780517879,524.5125770653515,536.8625154130702,540.9617139334156,616.652281134402,3.1015956120668164
CABREÚVA,SP,519,474.99961464354527,511.54797687861276,529.2805394990365,522.5416184971098,576.3776493256262,2.767254038179148
CABROBÓ,PE,1343,433.41370067014145,459.18451228592704,480.6680565897245,471.93618763961285,487.9970215934475,1.2060491493383743
CACHOEIRA,BA,1360,447.5988970588235,480.53088235294115,498.05683823529415,478.7061029411765,535.4558823529412,1.3681635002878527
CACHOEIRA DO SUL,RS,1705,479.96369501466273,521.4320821114369,529.2836363636363,529.3489736070381,564.2111436950147,2.750119789171059
CACHOEIRA PAULISTA,SP,395,493.50075949367084,534.3906329113923,542.6225316455696,551.8703797468354,607.5443037974684,3.0408997955010224
CACHOEIRAS DE MACACU,RJ,762,476.93766404199476,507.16076115485566,522.667060367454,519.8818897637796,605.9055118110236,2.28994708994709
CACHOEIRINHA,RS,2194,481.86376481312675,527.564129443938,539.7173655423883,532.6078851412944,576.1440291704649,2.99983119513842
CACHOEIRO DE ITAPEMIRIM,ES,4009,488.9462958343727,513.5392367173858,526.4693938638064,542.7980793215265,622.1651284609628,2.5290916701548767
CACIMBA DE DENTRO,PB,397,441.59042821158687,476.5879093198992,493.0632241813602,477.2458438287154,543.4760705289673,1.2299771167048055
CACOAL,RO,2995,468.6093155258764,495.61392320534225,510.3138230383973,509.41218697829714,548.5342237061769,2.4044568988524153
CACULÉ,BA,1604,461.8111596009975,489.7281172069826,502.84382793017454,503.0589775561097,582.2443890274315,1.3770949720670391
CAETITÉ,BA,2138,465.4347053320861,499.4566417212348,509.2483161833489,516.389242282507,596.2020579981291,1.5766856600189934
CAETÉ,MG,894,483.7383668903803,521.0652125279641,531.4227069351231,535.086129753915,584.4519015659955,2.636871508379888
CAETÉS,PE,744,452.2180107526882,485.85766129032254,500.2512096774194,511.18655913978495,539.7849462365591,1.155639913232104
CAFELÂNDIA,PR,354,461.70197740112997,505.9079096045198,516.7822033898304,507.4107344632768,555.0847457627119,3.0238095238095237
CAICÓ,RN,3600,480.20625,506.68333333333334,518.3063888888889,523.3833888888889,613.1222222222223,2.0349011758819113
CAIEIRAS,SP,2033,476.7878504672897,516.257796360059,533.573831775701,521.2905558288244,566.6896212493851,2.797201558625576
CAJAMAR,SP,1160,473.1299137931034,510.0341379310345,527.3456034482759,515.1152586206896,575.8103448275862,2.780150753768844
CAJATI,SP,282,483.2741134751773,516.5273049645391,530.8081560283688,529.3826241134751,554.9645390070922,2.643835616438356
CAJAZEIRAS,PB,3562,463.5694553621561,494.3222908478383,508.3825098259405,508.61403705783266,576.0415496911847,1.6799197734780558
CAJURU,SP,389,480.1156812339332,507.5233933161954,525.2591259640103,527.2437017994858,596.452442159383,2.791404612159329
CALDAS NOVAS,GO,1736,470.50201612903226,499.0914746543779,515.1658986175115,512.1270737327188,556.405529953917,2.7776219854178352
CAMACAN,BA,1125,443.2440888888889,471.7326222222222,488.7902222222222,470.30924444444446,522.1866666666666,1.439703808180536
CAMAMU,BA,652,443.67898773006135,469.35797546012276,490.65628834355834,466.055981595092,503.74233128834356,1.375784190715182
CAMAPUÃ,MS,185,453.96000000000004,479.3383783783784,499.11027027027023,482.1172972972973,535.2432432432432,2.3248730964467006
CAMAQUÃ,RS,1954,469.0204196519959,507.89959058341867,520.2481576253839,515.1507164790174,551.7297850562948,2.2622392507449978
CAMARAGIBE,PE,5151,470.0448456610367,498.78516792855754,514.8263055717337,507.46196854979615,561.4016695787226,1.8810660915113233
CAMAÇARI,BA,5324,460.24057099924863,492.2738542449286,511.8831329827197,491.1990420736289,543.3921863260706,1.751663724025533
CAMBORIÚ,SC,784,475.18928571428575,516.6630102040816,530.698724489796,516.1864795918367,552.2448979591836,2.993123772102161
CAMBUÍ,MG,941,487.43411264612115,516.2164718384697,528.8926673751329,536.9978746014878,580.4675876726886,2.5009276437847867
CAMBÉ,PR,1349,487.0150481838399,521.0124536693847,531.0892512972572,529.0721275018533,554.1882876204596,2.978917378917379
CAMETÁ,PA,5239,444.5171025004772,471.794254628746,480.4862187440351,474.6555258637144,575.7434624928421,1.2805309734513275
CAMOCIM,CE,1547,461.1883645765999,491.8020038784744,510.2597285067874,516.2654169360052,532.1396250808016,1.4117132867132867
CAMPINA GRANDE,PB,18446,481.1542881925621,513.149474140735,524.0937005312805,524.1238534099533,606.3385015721566,2.1678414713845577
CAMPINA GRANDE DO SUL,PR,601,475.99683860232943,514.4271214642263,527.9078202995008,514.1131447587354,541.2312811980033,2.739240506329114
CAMPINAS,SP,15730,513.8598410680229,544.8881055308328,551.0569357914812,574.1890400508582,619.6465352828989,4.302578440509475
CAMPO ALEGRE,AL,985,441.2792893401015,464.93248730964467,485.18101522842636,473.6812182741117,534.3553299492386,1.2415730337078652
CAMPO BELO,MG,1437,490.72324286708425,516.7397355601948,528.1040361864997,546.9164231036882,599.1927627000696,2.4309895833333335
CAMPO BOM,RS,777,478.3418275418275,522.5912483912484,540.3800514800515,549.7311454311454,578.970398970399,3.0515097690941384
CAMPO DO BRITO,SE,986,452.8577079107505,479.0411764705882,493.82545638945237,491.7062880324544,584.9492900608519,1.2651588065447545
CAMPO FORMOSO,BA,1473,454.46171079429735,486.7463000678887,501.25885947046845,492.2063136456212,558.479293957909,1.6347851677457328
CAMPO GRANDE,MS,20520,486.23450779727096,517.3224269005848,530.4995175438596,531.0007992202729,590.832358674464,3.037917008877938
CAMPO LARGO,PR,1739,495.5780908568143,533.3359976998275,539.0894192064405,545.0446808510638,583.3927544565843,3.2515109251510923
CAMPO LIMPO PAULISTA,SP,1074,487.4164804469274,523.0438547486033,536.4432029795158,538.8587523277467,571.3221601489757,3.019682320441989
CAMPO MAGRO,PR,265,479.328679245283,518.6237735849056,528.9683018867925,522.1996226415094,565.0566037735849,2.4527220630372493
CAMPO MAIOR,PI,2711,449.0877904832165,479.1895979343416,493.42777572851344,484.9644780523792,557.9933603836223,1.3598537604456824
CAMPO MOURÃO,PR,2718,478.4655261221487,512.5056659308315,523.803752759382,523.205298013245,566.122148638705,2.945679398872887
CAMPO NOVO DO PARECIS,MT,367,466.49673024523156,496.99209809264306,510.04332425068117,508.4787465940055,552.2615803814714,2.7997925311203318
CAMPO VERDE,MT,900,469.3086666666667,499.7077777777778,514.0035555555555,512.0763333333333,558.2222222222222,2.861111111111111
CAMPOS ALTOS,MG,214,471.8289719626168,502.27149532710274,515.8831775700935,527.238785046729,556.2616822429907,2.318385650224215
CAMPOS BELOS,GO,1001,437.65784215784214,467.18941058941056,488.4949050949051,472.30689310689314,503.23676323676324,1.6796200345423142
CAMPOS DO JORDÃO,SP,734,497.11021798365124,525.1606267029973,539.3689373297002,550.9467302452316,591.9618528610354,2.801410105757932
CAMPOS DOS GOYTACAZES,RJ,6682,489.61671655193055,518.1703382220892,531.278703980844,536.6372193953906,593.1038611194253,2.841070023603462
CAMPOS GERAIS,MG,962,479.9149688149688,504.2956340956341,516.4859667359667,534.302182952183,593.4927234927235,1.9857006673021926
CAMPOS NOVOS,SC,516,475.7718992248062,512.7317829457364,520.962984496124,526.4614341085271,582.5581395348837,3.066427289048474
CAMPOS SALES,CE,998,443.9019038076152,474.7080160320641,492.50871743486977,488.4603206412826,556.9939879759519,1.0168539325842696
CANARANA,MT,860,451.8417441860465,473.23069767441865,490.92325581395346,487.5839534883721,525.0930232558139,1.8207941483803554
CANAVIEIRAS,BA,408,461.9536764705883,499.50294117647064,519.0056372549019,493.5107843137255,556.6176470588235,1.5202312138728324
CANAÃ DOS CARAJÁS,PA,1020,464.7766666666667,490.82931372549024,508.3268627450981,497.816568627451,558.8823529411765,2.40363482671175
CANDEIAS,BA,2088,450.99027777777775,480.72174329501917,502.1896072796935,479.7432471264368,542.4616858237548,1.54617657923901
CANELA,RS,660,487.59606060606063,530.9121212121212,543.2157575757576,547.2857575757575,597.030303030303,3.638110072689512
CANGUARETAMA,RN,1257,451.6295942720764,478.9891010342085,497.44367541766104,486.1435958631663,532.3309466984884,1.5159944367176634
CANGUÇU,RS,731,476.54172366621066,520.6373461012312,527.4726402188783,531.6731874145006,594.1176470588235,2.2956008583690988
CANINDÉ,CE,2391,455.79196988707656,487.4574654956086,506.02973651191974,505.8143454621498,562.526139690506,1.253669724770642
CANINDÉ DE SÃO FRANCISCO,SE,1068,451.99044943820223,479.44784644194755,494.7120786516854,480.5092696629214,555.2434456928839,1.3397901533494754
CANOAS,RS,5391,489.6273047672046,531.5619922092377,542.4488035614913,547.5113522537563,583.2721202003339,3.3109781843771993
CANOINHAS,SC,980,481.9925510204082,512.0992857142857,522.7285714285714,523.1604081632653,560.3877551020408,3.045884578997162
CANSANÇÃO,BA,512,439.80390625,468.2828125,488.83046875,465.8853515625,496.9140625,1.2730061349693251
CANTO DO BURITI,PI,767,434.2173402868318,454.50938722294654,476.86062581486306,465.5367666232073,495.35853976531945,1.0928297055057619
CANUTAMA,AM,51,436.1137254901961,460.48823529411766,476.97843137254904,453.2039215686275,447.84313725490193,1.3176470588235294
CAPANEMA,PR,3981,452.26983170057775,482.96955538809345,495.31924139663397,478.61492087415223,551.660386837478,1.6328729859803306
CAPELA,SE,808,443.3381188118812,464.7443069306931,483.0714108910891,469.5507425742574,539.9752475247525,1.3211382113821137
CAPELINHA,MG,1093,477.6147301006405,512.9627630375114,523.8678865507776,528.4944190301921,570.8874656907594,1.8510452961672474
CAPIM GROSSO,BA,1057,453.01958372753074,486.432734153264,502.1691579943236,491.2943235572374,549.5364238410596,1.4483627204030227
CAPITÃO POÇO,PA,2050,442.17141463414634,470.8854634146341,483.11078048780485,470.8406341463415,526.4292682926829,1.2452188695282618
CAPIVARI,SP,828,499.65579710144925,533.1486714975845,540.2493961352657,552.3804347826087,576.5700483091788,3.4478935698447892
CAPÃO BONITO,SP,968,478.6914256198347,515.6511363636364,529.3101239669421,527.5379132231405,548.3884297520661,2.224125093075205
CAPÃO DA CANOA,RS,998,472.2286573146293,514.1802605210421,531.7590180360721,522.6026052104208,558.1362725450902,2.6190655614167295
CAPÃO DO LEÃO,RS,429,458.1335664335664,498.3895104895105,512.420745920746,492.47435897435895,536.9230769230769,1.8656
CARACARAÍ,RR,140,448.8492857142857,471.09357142857147,490.07,469.32642857142855,490.85714285714283,1.8092485549132948
CARAGUATATUBA,SP,1432,487.88337988826817,521.5312150837989,536.948812849162,539.8541201117318,561.0754189944134,2.822571893651655
CARANGOLA,MG,1772,470.2586343115124,501.84610609480814,515.3067155756207,514.6860609480813,583.4198645598194,1.8958882445967318
CARAPICUÍBA,SP,5027,466.6361050328228,508.5456534712552,527.2236124925403,507.77793912870504,549.2619852794908,2.4453398738612475
CARATINGA,MG,3145,477.0521780604134,509.75736089030204,521.8428298887122,528.2538950715422,587.0461049284579,2.0336709553791406
